gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
ATPIF1,0.0028513457847975858,0.3070228337121997,0.27667898327242946,0.030343850439770226,UP_in_CKD,8.65208100459672e-05
CAPZA2,0.0002430629532717713,1.2361623837258977,0.8821336837916725,0.35402869993422525,UP_in_CKD,8.605126134897854e-05
LINC00657,0.0003444844218209915,0.46468048221677954,0.21504841325621216,0.2496320689605674,UP_in_CKD,8.599435894385893e-05
CD9,0.00134750486460033,0.426930934602636,0.3633090350807381,0.0636218995218979,UP_in_CKD,8.573081910087082e-05
NENF,0.00019307696561336068,2.5004597989553448,2.058633104384188,0.44182669457115686,UP_in_CKD,8.530655751478007e-05
LGALS3,0.0008315838392262168,0.4678743405504641,0.36819121687207923,0.09968312367838489,UP_in_CKD,8.289487469453311e-05
COX16,0.0015352103481505652,0.3275777825602645,0.2742202857920737,0.05335749676819079,UP_in_CKD,8.191498118993685e-05
VAMP8,0.0003768865036016508,1.6780510130789832,1.46178659344676,0.2162644196322232,UP_in_CKD,8.150714096862881e-05
ARRDC3,0.00017824687503750934,1.3657916099692167,0.9092011345560863,0.45659047541313036,UP_in_CKD,8.138582541428123e-05
C19orf43,0.0021530486496929287,0.2592751389139148,0.221495650769521,0.0377794881443938,UP_in_CKD,8.134107593537708e-05
COMMD6,0.0003239475670158589,0.7189466548706955,0.469661628024325,0.24928502684637055,UP_in_CKD,8.075527794036481e-05
SRRM1,0.0003133467961579316,0.2351988075417792,0.48926824823086446,-0.25406944068908527,UP_in_AKI,7.96118452415625e-05
GTF3A,0.00019920025322568618,0.8124967995772582,0.4136752223881441,0.3988215771891141,UP_in_CKD,7.944535916793908e-05
YWHAE,0.0006758885280667284,0.25867450585191604,0.14226513210646288,0.11640937374545315,UP_in_CKD,7.867976027398398e-05
NDUFB4,0.0003106253750362558,0.4429306330331577,0.1913028318179235,0.2516278012152342,UP_in_CKD,7.816198012203056e-05
TMSB4X,0.0011371604714615065,0.3825170268248605,0.31390020764911725,0.06861681917574325,UP_in_CKD,7.802833444407713e-05
CHMP5,0.00022397909170764063,0.6911373639079522,0.3433508722368151,0.3477864916711371,UP_in_CKD,7.789690251268821e-05
COX6C,0.0003873598891166095,0.8425080487043002,0.6424990229220353,0.20000902578226487,UP_in_CKD,7.747547404933921e-05
C19orf77,0.0014726996923690439,0.39207013617757663,0.33978792253641305,0.05228221364116359,UP_in_CKD,7.699599994571425e-05
DDX5,0.00029293816093403917,0.7806444098612884,0.5178329705820031,0.2628114392792853,UP_in_CKD,7.698749969490174e-05
MT-ND4,0.0025229009006864887,0.26865567781695937,0.23829765923928228,0.030358018577677087,UP_in_CKD,7.659027241267867e-05
ACSM2A,0.0001619349696114231,1.5671554897620295,1.0958592979836221,0.4712961917784073,UP_in_CKD,7.631933449361583e-05
RPL8,0.0012597823757618742,1.0325746975376764,1.0931228150549364,-0.06054811751725997,UP_in_AKI,7.627745133380292e-05
C3,0.0006044236051476946,0.6341228613288185,0.5079466482092239,0.1261762131195946,UP_in_CKD,7.626388161762921e-05
SLC44A2,0.00034542349511490717,0.9651835690216898,0.7451378824946177,0.22004568652707213,UP_in_CKD,7.600895012514049e-05
RPS18,0.0013591907536303416,0.3893047994475589,0.33366193789831883,0.055642861549240086,UP_in_CKD,7.56292629232604e-05
CFL1,0.0009382632077040483,0.2600605910650171,0.18011478903572853,0.07994580202928858,UP_in_CKD,7.501020465447313e-05
ATP5MC3,0.001727994921722805,0.2792116849338951,0.2360595912104746,0.04315209372342049,UP_in_CKD,7.456659881577713e-05
ATP5IF1,0.0008131863461999967,0.378556929606652,0.28707112606806684,0.09148580353858515,UP_in_CKD,7.439500630871278e-05
GNPTG,9.489310562007683e-05,4.7717678649792274,3.9944824167404236,0.7772854482388039,UP_in_CKD,7.375903013667358e-05
NDUFB8,0.0003887574622931835,0.12417999045996853,0.3138851650064152,-0.1897051745464467,UP_in_AKI,7.374930224056205e-05
RPL7,0.00044227599644382166,0.3612276560614705,0.19489285657929523,0.16633479948217528,UP_in_CKD,7.356588918426234e-05
SAT1,0.0008759329614857596,0.47497585504020406,0.39114350452671687,0.0838323505134872,UP_in_CKD,7.343151905359108e-05
MYL12B,0.0005140711070144039,0.6973154965205058,0.5564567580047386,0.14085873851576725,UP_in_CKD,7.241140764145292e-05
FTCD,0.0002859079693137219,1.5398053069789175,1.2867401045514777,0.2530652024274398,UP_in_CKD,7.235335812999528e-05
HSPA1A,0.0008886802086835952,0.35506682492891134,0.27412298858083994,0.0809438363480714,UP_in_CKD,7.193318537745487e-05
SLC38A2,0.0001897799234255386,2.98287035037101,2.6074463702366324,0.3754239801343777,UP_in_CKD,7.124793420201313e-05
FAM213A,0.00024930863507590734,0.6898050134715291,0.4057466074349622,0.2840584060365669,UP_in_CKD,7.081821349081437e-05
SH3BGRL3,0.0014926239070234834,0.34017171538766955,0.29280291209013476,0.04736880329753479,UP_in_CKD,7.070380824899325e-05
C11orf31,0.0015106777507222688,0.3746557718153016,0.32790566338092964,0.04675010843437194,UP_in_CKD,7.062434865565917e-05
EIF1AX,0.000637943419155764,1.2741735572189974,1.1636725398878849,0.1105010173311125,UP_in_CKD,7.049339681640025e-05
CALM2,0.00041675510545396136,0.11077834173625813,0.27931397895423116,-0.16853563721797304,UP_in_AKI,7.023808726152693e-05
FGL2,0.0004139298310093759,0.13958150662018273,0.30882399460565996,-0.16924248798547722,UP_in_AKI,7.005451445143492e-05
RPS3,0.0006774853858732547,0.49274459202678655,0.389750489839064,0.10299410218772254,UP_in_CKD,6.977699906331862e-05
SFT2D1,0.0001928750161003526,0.6911710319985918,1.0506535656473022,-0.3594825336487104,UP_in_AKI,6.933519946529056e-05
RPLP0,0.0008668767343944895,0.19272680442255694,0.27258804603977765,-0.07986124161722072,UP_in_AKI,6.92298523378256e-05
FOS,0.0011976706951487036,0.34756405148953495,0.2899091219473488,0.05765492954218615,UP_in_CKD,6.905161954353961e-05
ATP5G2,0.003651358227772168,0.20403347003327985,0.18536241133260942,0.01867105870067043,UP_in_CKD,6.81747238079101e-05
RPS23,0.0008308000746378901,0.33806333721010096,0.25653782981647316,0.0815255073936278,UP_in_CKD,6.773139762751783e-05
PPA1,0.0003122339945358499,0.49293226610809404,0.7055934847573024,-0.2126612186492084,UP_in_AKI,6.640006178170412e-05
SELENOM,0.0004492889613712147,0.8521124341478468,0.7051768338135755,0.14693560033427122,UP_in_CKD,6.601654326264062e-05
GAPDH,0.00144735763304942,0.6839924235844856,0.6390091808049467,0.04498324277953891,UP_in_CKD,6.510683979628085e-05
ATP5F1C,0.00031429850942969577,0.6484841709627505,0.8529331804135495,-0.20444900945079902,UP_in_AKI,6.425801892476392e-05
NHP2L1,0.0008188979549195943,0.2558547907263836,0.17774855924550156,0.07810623148088205,UP_in_CKD,6.396103322617075e-05
RPS27A,0.0008022244970461497,0.2880573529503471,0.3676867609639039,-0.07962940801355678,UP_in_AKI,6.388066179375823e-05
TIMP1,0.0005034266122435893,0.2742547912211558,0.14768489858302228,0.12656989263813354,UP_in_CKD,6.371865226285038e-05
SKP1,0.00038920011200066745,0.19951835878151594,0.3630014784298845,-0.16348311964836856,UP_in_AKI,6.362764847736356e-05
TMBIM4,0.0003586592684918639,1.7259225142179582,1.9020980899717779,-0.1761755757538197,UP_in_AKI,6.318700312599793e-05
