gene,mean_expression,variance,rank
IDH3G,0.38582927946574,0.38242586588176536,1610
SNX2,0.37138672545517576,0.3823260570390108,1611
CUBN,0.20094284976142449,0.3822805915374551,1612
FAM120A,0.3697361565522796,0.3820476170260518,1613
LSP1,0.21047782186124164,0.3816812151673564,1614
ETFA,0.3689412013867081,0.38145525651798273,1615
SMIM4,0.3750720597994428,0.3811649532169844,1616
ZFAND6,0.38640028077433425,0.380444093278539,1617
STAT3,0.35430772758533663,0.3804098588293463,1618
PON2,0.3420921653295084,0.38033754953144394,1619
YIF1A,0.3899594102867493,0.3802224961229465,1620
TFPI,0.27919513531021994,0.38008959739922166,1621
MRPS15,0.38281378254729226,0.3799122336861259,1622
NAP1L4,0.36807453114470157,0.3798848600757252,1623
VPS25,0.3887732299979398,0.3794976732198464,1624
PSMD4,0.37798638440880195,0.37931453578004326,1625
TNFRSF11B,0.28028263600677167,0.3792362436209829,1626
CCT7,0.3795796038142462,0.37899188192291283,1627
PLEKHB2,0.366386107202354,0.3788060891438405,1628
HPN,0.333680243510906,0.37867204484944694,1629
IRF2BP2,0.3537690045612438,0.37856262631455506,1630
AK4,0.2278482022526446,0.37842699452345024,1631
TOB1,0.34644240077943655,0.37838454141200095,1632
MCL1,0.3140995040919712,0.37793008760656166,1633
TRA2A,0.3223770471730242,0.377505897824413,1634
NFE2L1,0.3642795353825391,0.37720733182926236,1635
TPM2,0.15700727863600797,0.3768659687637363,1636
GALNT11,0.325018906661054,0.37682330349518484,1637
IFI6,0.28489576185376575,0.37673634969969116,1638
FAAP20,0.356197832432165,0.3767013572688638,1639
RBP4,0.15385433066829018,0.3766042717343689,1640
PDAP1,0.3688993670716301,0.3764206632368563,1641
CD44,0.2493392556450796,0.37638733401910723,1642
FMC1,0.3541586987472148,0.3763603322194413,1643
ARID5B,0.3126822875222875,0.3762902577301963,1644
SERPINB1,0.3288193108978471,0.37607929209166346,1645
GPI,0.3665721947796439,0.3758567126203419,1646
TCEAL9,0.34263969304549124,0.37580641852098107,1647
HSPB11,0.3784378638917271,0.3757850192813913,1648
SELENOS,0.3510477980562859,0.3753214559351059,1649
VCP,0.36376952338720714,0.37531155514281955,1650
UNC50,0.38287320062819835,0.3748515837990118,1651
ATP6V1D,0.377195563716715,0.37482912817449887,1652
AIMP1,0.3791908877388291,0.37460632943517996,1653
UBA1,0.36477151302719407,0.3745812895523098,1654
AGPAT2,0.35070152643060915,0.3744836077893847,1655
LAP3,0.3364396890875733,0.37430557242407136,1656
PROM1,0.2778555735863638,0.37402770797325446,1657
CPQ,0.36292419969783773,0.37397628791475124,1658
TMEM134,0.3770330181123644,0.3739752238130868,1659
ATF4,0.3495597210666261,0.3738467963457347,1660
CTNND1,0.35489021105767926,0.3737566365077968,1661
AOC1,0.2763672396343232,0.37375241079281296,1662
LEPROTL1,0.33995559888725646,0.3735141892367027,1663
GIMAP7,0.20988093959797735,0.37316622749341155,1664
TMEM106B,0.35579917523461596,0.37287084458344605,1665
METRN,0.3497470734349148,0.37274346352167076,1666
TERF2IP,0.352842221752389,0.37262316905287274,1667
METAP2,0.3567384606124946,0.37235326596247753,1668
BAD,0.3805469814648221,0.3722066755540093,1669
MEF2A,0.3164066684554016,0.3721064139286445,1670
DDOST,0.36353258759812096,0.3720559363616174,1671
CHMP4A,0.3661544921706336,0.37170792611120007,1672
G3BP1,0.342885046344566,0.3716431080132824,1673
CLK1,0.32364494575067343,0.37151890531139997,1674
IAH1,0.36632355645443154,0.37128790394147904,1675
ODC1,0.3320880194136983,0.37120019097531776,1676
TMX4,0.34405031054721574,0.37108144172407376,1677
AKAP12,0.23451130129463335,0.3710127333288908,1678
SMIM19,0.3759661773872143,0.37101262362096643,1679
TLN1,0.322235851256796,0.3707969688903233,1680
MARCH6,0.3493318391636406,0.3707491361540407,1681
EPN1,0.36685081837698524,0.3707359448537236,1682
ZNF593,0.37276547572870344,0.3706783262310221,1683
PCNP,0.36218737426589603,0.37048004455759503,1684
CCT5,0.3625870863550669,0.37047048328437615,1685
PLCG2,0.27552598168965187,0.37027583866085156,1686
HEXA,0.3615251267036604,0.37023476481436846,1687
HLA-F,0.2710116664062163,0.36987648006043394,1688
DGCR6L,0.3711152638367402,0.3698602053689926,1689
HAX1,0.3720947135548714,0.3695504315614515,1690
PCYOX1,0.349698922715895,0.36945612917952764,1691
PFN2,0.3539175123177224,0.3691593520180724,1692
RAP1A,0.34637648451174613,0.3688599786648215,1693
MRPS16,0.3714333938346454,0.36883195979424444,1694
UBE2H,0.3517605238327965,0.36861186406383534,1695
LTBP3,0.33857831997680293,0.3684717021485223,1696
ACTR10,0.37558821687262545,0.36843619755894597,1697
PTS,0.3766146110573749,0.3682740683853962,1698
GOLIM4,0.3306721074321471,0.3680489526391056,1699
RWDD1,0.36911590680950546,0.36802303028347555,1700
PSMC3,0.3674935299775752,0.36800041044734155,1701
CCT2,0.3692483593954562,0.367825168684044,1702
ASH1L,0.33350877815023344,0.3677462655275415,1703
POLR2E,0.3610303585482141,0.3676928329706344,1704
SYNCRIP,0.3516084148830364,0.36729476798887134,1705
RNF187,0.3617938749445736,0.3672467402452442,1706
M6PR,0.34456323444466647,0.3669154321466393,1707
CD2AP,0.34511537284697225,0.3668292988699623,1708
AIP,0.341012530924727,0.3668084710133402,1709
RNF13,0.35229709637820167,0.36675086647473515,1710
CCS,0.35478526174800284,0.3665022688978611,1711
CLINT1,0.35053090971347295,0.36638543756136444,1712
RNF19A,0.31214724492563045,0.36622903162930764,1713
NONO,0.3575106956606968,0.3661274204878463,1714
UBE2E3,0.37067915374913774,0.36602755796399117,1715
CPEB4,0.32625885536750004,0.36591290438981844,1716
SMIM37,0.3137803186656331,0.3657722141993025,1717
BNIP3L,0.3297912806717138,0.3657718904557064,1718
RASD1,0.24021435442545272,0.3656568834311572,1719
FAM3C,0.3471589753000738,0.36558965557706985,1720
SKAP2,0.3244804989689516,0.36549824861391567,1721
CBX5,0.3560501628226245,0.3653735285875459,1722
PRMT2,0.33108570422904304,0.3653450472725057,1723
RNMT,0.3328009099353005,0.36534452168173254,1724
LSMD1,0.23603146004604372,0.36532263825964295,1725
PNN,0.335701722908954,0.3653176528674245,1726
NME4,0.357796084011594,0.3650832782053149,1727
LRP10,0.3520263945715914,0.3648670476407174,1728
MFF,0.36746855166956865,0.3648322301085789,1729
SHFM1,0.23842779110478488,0.36474429064865427,1730
TNFRSF1A,0.3066470319792573,0.36462300116591884,1731
SMARCA5,0.34206051516885355,0.3645607237123848,1732
ETS1,0.23370378197451666,0.3644434575310841,1733
LYPLA1,0.36334716365057435,0.36432611722296776,1734
GYPC,0.2796224804379806,0.36414935059090003,1735
NCOA4,0.3488258320516004,0.3640248917000648,1736
SRSF10,0.34199749402966106,0.3639310309646656,1737
TCIM,0.2201255236290582,0.3637519071367388,1738
ATP6V1G3,0.17519358902644974,0.36346447609211696,1739
PDCD6IP,0.34759899156436225,0.3634335940257985,1740
KMT2E,0.33004240543605196,0.3632627300738893,1741
PHYH,0.31868707177807787,0.36314266835008563,1742
FAT1,0.3146375040032306,0.36300555951390034,1743
MRPS18B,0.35596116202015904,0.36297358979922917,1744
PNP,0.3141114065345852,0.3625366643666159,1745
CLSTN1,0.33577254952561136,0.36247109223311785,1746
MTURN,0.33631436295015404,0.3623521870472518,1747
MRPL28,0.36777055992083335,0.3622646616598475,1748
NUTF2,0.34989455378693407,0.3620664351085123,1749
QPRT,0.2721184802052475,0.3619214136456611,1750
PRKDC,0.3333374610288283,0.361917463557036,1751
RGCC,0.17497863765074562,0.36187805701745496,1752
ZBTB44,0.3283598188823829,0.36167968916815085,1753
NCKAP1,0.3384587778015137,0.3615012572543462,1754
MFSD10,0.32694501998548203,0.361432406895821,1755
FAM49B,0.3058649095872747,0.3612367095192865,1756
RNPS1,0.34955447334315237,0.36089579507618075,1757
AKR1B1,0.3162922863663874,0.36089246990381507,1758
SLC26A7,0.17895873529114803,0.36036481172018947,1759
MANF,0.3330856395101244,0.36035923811957327,1760
INSR,0.30497423834278403,0.36032380720743673,1761
SERINC3,0.32101731692932806,0.36028068197905083,1762
AAK1,0.32719742550972836,0.36022478388637685,1763
GOT1,0.34252924593171835,0.3597438019674178,1764
ARPC5L,0.3317943730115238,0.35955538727011593,1765
FAM96A,0.3379338100805538,0.35950247979834354,1766
MRPS7,0.3661751793208728,0.35943649586186216,1767
PDLIM1,0.2752445473721703,0.35930375033521006,1768
AP1S2,0.23386969941029415,0.35927010948182864,1769
PBLD,0.2661258734484977,0.3589342144908637,1770
GLUD1,0.3276449984591071,0.35873181474543125,1771
TM2D1,0.3625664594219091,0.3586210033701393,1772
APH1A,0.3523244151774469,0.3585230634832111,1773
C19orf24,0.32766441752808667,0.3583139467684059,1774
MPST,0.3168165896082859,0.35821044007951325,1775
C19orf43,0.23479594929151218,0.3580704192907677,1776
GIMAP4,0.20793401419551066,0.3579756426508092,1777
TMEM245,0.33207527595411923,0.35794031204639976,1778
CETN2,0.35361930237257216,0.35776875561731747,1779
PURA,0.3309363444441645,0.357655125369463,1780
TMEM30A,0.3278381106023828,0.35763795094933193,1781
YY1,0.33686264789970805,0.3574845143274449,1782
CWC15,0.3543672554326611,0.3574517076819837,1783
ZRANB2,0.3204739605403668,0.3573810992426926,1784
PIM3,0.30526014188778217,0.3571039927204003,1785
COPB1,0.34402363663811036,0.35708366766046373,1786
HIBADH,0.3439010196683619,0.3568704084466657,1787
ACSM2A,0.21582355772964326,0.3568556826656504,1788
WAC,0.3337998320288233,0.35665065837609694,1789
IL18,0.24956944203485243,0.35651411374200803,1790
XRN2,0.3402875065912751,0.35630313827121973,1791
TSPAN6,0.34375805451764774,0.356176938102548,1792
PDIA4,0.32420841692994445,0.3560312683993458,1793
NDUFA9,0.3573935172276335,0.3558632066238984,1794
DDAH1,0.32109440215537316,0.3558315973867947,1795
MRPL55,0.36225976863645004,0.3557121211040848,1796
FIBP,0.34978944433832576,0.35570756126658776,1797
GSDMD,0.3215632110838238,0.3556469174630694,1798
HEBP1,0.3543624469496033,0.35544789404886595,1799
ITM2A,0.23390746824450107,0.3554018662792628,1800
TPR,0.3219270945007069,0.35539849232648646,1801
ALDH4A1,0.2707710504859461,0.3552809353844286,1802
MPLKIP,0.3525822119400839,0.35525006258049374,1803
GOLGA4,0.32652569947675375,0.3551286322555353,1804
LAMB2,0.3048875768266872,0.35496360002851934,1805
PTPRB,0.1553130974044033,0.3549046391241841,1806
FBXW5,0.32647097138818115,0.35484556338804696,1807
ASNA1,0.3320066084558684,0.3546593851260905,1808
ITGA6,0.3005084667736068,0.35460693245626423,1809
MPHOSPH8,0.3217942399081796,0.3545701697126364,1810
SF3B2,0.34020313080970943,0.3544461496758975,1811
ADGRF5,0.17805645513139398,0.3544104380405285,1812
AFF1,0.31621850927061923,0.35439889933031987,1813
AK3,0.33746041274022753,0.35416117572102845,1814
MDK,0.2495634171002649,0.3541239179390537,1815
MVP,0.31661591927522703,0.35394241018910877,1816
HNRNPAB,0.3215599893623092,0.35385198944151536,1817
IER3IP1,0.33924882059938216,0.35383691961113184,1818
SPPL2A,0.3317016700949807,0.35370912476089583,1819
TAF7,0.3290327395288005,0.35350170189945496,1820
RAB18,0.3559543392909148,0.3533833364561048,1821
IL7R,0.13628782067990242,0.35334693338256945,1822
ADAM10,0.30936785942284634,0.3531857332621676,1823
NEDD4L,0.32481959878431327,0.3531124153248821,1824
KIAA1109,0.31223552770086654,0.3529578653149611,1825
IDS,0.3208622413150053,0.3528234236819383,1826
CD2,0.15928829172796527,0.3527731830677163,1827
PMVK,0.3466663698265829,0.3527197206282612,1828
GADD45A,0.2939410887136269,0.3526293574988744,1829
SHMT1,0.27699535342485865,0.3526005913336454,1830
COX16,0.32174759993780766,0.3525431039425675,1831
PRKCSH,0.34029587296494773,0.3523964397095624,1832
DDR1,0.3254384994018524,0.3522242259109027,1833
PARP14,0.27947274044746656,0.35208022967210734,1834
UPP1,0.2756183288480645,0.3518219672923009,1835
MGLL,0.3095630899271927,0.35180797328556435,1836
PRDX4,0.3428149406476018,0.3517987735104805,1837
MRPL4,0.35473786653507694,0.3517905148221948,1838
PRSS23,0.2647253601880146,0.35155169543099934,1839
COL6A1,0.2999062227838067,0.3515415909510424,1840
MRPL22,0.3591927905982771,0.35135935579184063,1841
CLN5,0.34549168023908156,0.35117111830061654,1842
CLPP,0.34755809167079305,0.3510655266467069,1843
FGD5-AS1,0.34359106555654795,0.35067021884156935,1844
MRPL42,0.3500621320610098,0.35063070931911144,1845
ERGIC3,0.3490105619864748,0.3505959820781649,1846
CERS2,0.33547810830265123,0.3505752997012019,1847
PDCD4,0.2875084309005891,0.35052277735557746,1848
ABHD14B,0.33497188699706454,0.35036529412660383,1849
C18orf32,0.3158089790087467,0.35022946924336107,1850
RANBP2,0.32307137612072995,0.35007045762645517,1851
C11orf31,0.22967525610951722,0.3500133932519923,1852
GLG1,0.32525177897807017,0.3498028328358265,1853
SUMO3,0.33631166774011073,0.34977218062842313,1854
CLEC2B,0.20761713234081083,0.34975920302803354,1855
FAM213A,0.31669313052250875,0.3497272793797658,1856
SPATS2L,0.3169226939742049,0.34856772590189133,1857
ID2,0.26935726953342276,0.34848713873926257,1858
SDHB,0.32984206005929473,0.34803492090538574,1859
SORL1,0.3071215811416997,0.3479526342971607,1860
DDIT4,0.22515067506499162,0.34787488230606983,1861
DNAJA2,0.33711821793523056,0.34786502023900195,1862
EMX1,0.25110431159375535,0.3477921975019823,1863
ST6GAL1,0.2593815889549304,0.3477523707692777,1864
UBE2K,0.33518739162138134,0.3475678787230643,1865
CMC2,0.33954064528897454,0.34728109008723246,1866
CD53,0.200144817373725,0.3470743975928844,1867
AP1M2,0.3216732766843277,0.34677601959695503,1868
ZNF638,0.31554912162045434,0.3467205262660204,1869
MCRIP1,0.309842112306643,0.34663045655098557,1870
ABLIM1,0.3012892854375811,0.346627601143327,1871
GAMT,0.29189960399080084,0.3462684835236713,1872
PTPRA,0.3183125793574245,0.3460680436293899,1873
GNAQ,0.3075525073233148,0.3460666666999527,1874
TSPAN12,0.315971591832936,0.3459842809628843,1875
NCOR1,0.3280493319556641,0.34587161917992326,1876
FBXL5,0.31153526352526734,0.3457336395447055,1877
SDF4,0.32670748514010944,0.3455227099510366,1878
MBNL2,0.3050307801178436,0.34532506652573863,1879
SEC31A,0.32396072509541796,0.34529185955383446,1880
MNDA,0.16155066086371936,0.3452820460994894,1881
RALY,0.32864540423243754,0.3450920605291769,1882
CAPS,0.2741796703903457,0.3448909695581428,1883
PPT1,0.3153746557489463,0.3446837319876285,1884
IK,0.3238376263609966,0.3446723611565844,1885
CXCR4,0.16990086310837346,0.3445062562640523,1886
CLCN3,0.3216115998860358,0.34447496748854795,1887
CCNL1,0.28923210220556567,0.34444138736566754,1888
JMJD1C,0.3006930669905375,0.3443939067571931,1889
CCND1,0.2723719297872268,0.34412260538645045,1890
HDGF,0.32814905413045553,0.34406596624092256,1891
ARHGEF12,0.3185555151238103,0.3440613086100965,1892
UHMK1,0.3136920921059885,0.3439918201632435,1893
DUSP6,0.24922409855460065,0.3438611065375612,1894
CLDN16,0.18564326853282645,0.3438427653580189,1895
HPRT1,0.3305901675534955,0.34380536628353586,1896
ILK,0.3258477093003023,0.34348918376856774,1897
SNHG25,0.3035152188544728,0.3431366583883274,1898
MRPL17,0.337882442417828,0.3430181809998074,1899
KMT2A,0.29572092336440375,0.34298733145961996,1900
TCP1,0.3334202161454464,0.342919561875093,1901
MICOS10,0.18884707704805592,0.3428357330775271,1902
G3BP2,0.32144256889467165,0.3427711364859099,1903
PTEN,0.31393440797818445,0.34230638026051735,1904
ETS2,0.2277649679314232,0.3422901811769108,1905
CD48,0.18901676636711065,0.3422328885828114,1906
CORO1B,0.3108008355831458,0.3421528413593258,1907
TACC1,0.25596086326758843,0.34187662235184646,1908
CISD2,0.3431494325428432,0.3416948664775694,1909
SCAMP2,0.32164096770461037,0.34167943047994476,1910
RRAGA,0.33952054782927266,0.3415143790434306,1911
AMFR,0.31552266333844925,0.341399031311429,1912
CYHR1,0.3309584988609213,0.3408998353463271,1913
NRP1,0.2496302338572509,0.3408871155424362,1914
ADD1,0.30622270510322586,0.3407277524785818,1915
POU3F3,0.2960849700787936,0.34069466797660597,1916
PKN2,0.30867932826304,0.340530041380252,1917
TMEM9B,0.33035152139584856,0.3405076402452277,1918
CDC26,0.3335496605427696,0.3404821501316665,1919
MRPL18,0.3414979971266814,0.34044254744705654,1920
PSMC4,0.3311089769582431,0.3402345770084007,1921
RAD21,0.3101120178458764,0.3400498721185799,1922
MTPN,0.3102556710001739,0.3398975633056127,1923
ATP5A1,0.21618837970238303,0.33985612904709295,1924
RBCK1,0.3274522252153123,0.33973493712834213,1925
DNAJB1,0.2791808175890319,0.33965089016202654,1926
PSMC6,0.33728081957289474,0.339573076378166,1927
FBXL15,0.33131216899785393,0.3395081438406769,1928
VCAN,0.18117587024389245,0.33943652679028696,1929
CCDC50,0.29697888938341765,0.3393436618779069,1930
EI24,0.34226325638987704,0.3392752378910354,1931
TRAPPC4,0.3352760001302354,0.3389505178523687,1932
PDHB,0.33841230928386895,0.3388978304287278,1933
PLAT,0.13800542567028243,0.3386876799834847,1934
PPP2R5C,0.2893263268613652,0.33863832635648516,1935
MIDN,0.2948327375613218,0.338288366300244,1936
PTRHD1,0.32889878307271947,0.3382518471104713,1937
EWSR1,0.31433577177625993,0.3381597743417308,1938
AAMDC,0.34121898576982107,0.3381028540536795,1939
GNG12,0.3205511259584213,0.33799009851926265,1940
MRPL47,0.3439486392171039,0.3379227638798139,1941
EPS8,0.2801346042210471,0.33781085827822976,1942
EIF4H,0.3255002745924024,0.337807105840091,1943
WWTR1,0.29693481762828494,0.33766722023540774,1944
STX7,0.31775468704036913,0.3375955389509757,1945
FXR1,0.3207634237555072,0.3375337388225088,1946
ARL4C,0.2212488167772235,0.33738467092586816,1947
COMMD4,0.3266120615420716,0.33726749408057466,1948
SRSF1,0.3217404948343282,0.33693551061301075,1949
PAFAH1B1,0.31874859845596715,0.33679172028247306,1950
SLC9A3R1,0.25669370932802715,0.33674181668874575,1951
TMEM259,0.3036187526172668,0.33658543616859404,1952
DAP,0.32467905218263504,0.33623441486867583,1953
LIMS1,0.2962176435070561,0.3360683854069022,1954
CD14,0.1481582678320532,0.3360095985069602,1955
CACYBP,0.3247081038109044,0.3359085615150484,1956
CST7,0.13474503366683244,0.33576648926335023,1957
TSR3,0.32447633516237695,0.33566781544506474,1958
BIRC2,0.3147308726416523,0.33525705942442774,1959
PNRC2,0.31706489063758453,0.33524927018005346,1960
DCTN2,0.3323642291578303,0.3351063568676605,1961
COMMD8,0.31423937855671835,0.3349961331631692,1962
CCDC198,0.28168442987257014,0.33454648112468166,1963
PBX1,0.2542300341118289,0.33446638532650286,1964
NR4A1,0.20371863183758596,0.33426449463284524,1965
TRIM28,0.3178795834507845,0.3342570664611152,1966
CARD16,0.21371965957459202,0.3342113517911297,1967
TMEM243,0.3204579680036527,0.33409283001358286,1968
PTBP1,0.31202056360424313,0.3336120362747512,1969
OGT,0.28952078797386255,0.33352186002034484,1970
EVA1B,0.2726205758751441,0.3334053198225905,1971
TMEM248,0.31669987261660776,0.3333462381117438,1972
TNS1,0.2923434868181205,0.33333286660797995,1973
AGTRAP,0.30638557305240083,0.33330294811012073,1974
MYO1C,0.28595658634794224,0.3332949445288513,1975
PUF60,0.32942095457952075,0.33323264423072096,1976
RBM17,0.307062434151634,0.33317761896012626,1977
RAMP3,0.1377770122825935,0.333173630266799,1978
MAT2A,0.30666833039088326,0.33316411099992765,1979
SMIM5,0.2570773637158213,0.33304002944564937,1980
GSPT1,0.3199101748892129,0.3329812733124009,1981
DNAJC4,0.3253959263013561,0.3329156884467572,1982
ELF1,0.2885844240365304,0.33259426585227053,1983
FCGR3A,0.14368793119294593,0.33231341156966415,1984
RBMS1,0.2810251300640203,0.3322042176125894,1985
POP5,0.32723309199148015,0.3320245025956695,1986
CTGF,0.15613472513610843,0.33199837059335113,1987
ANP32E,0.2991350504773128,0.33196798151541285,1988
RAB34,0.32503688013849497,0.3319666993349571,1989
CUEDC2,0.3319579686005572,0.3318427282515117,1990
PDK4,0.22194078566314027,0.3316346629002847,1991
ARRDC3,0.2848332933555875,0.3315419255096612,1992
MCRIP2,0.30311484454003523,0.33130575568263765,1993
CREBRF,0.2914640314530273,0.3311747487389277,1994
PLAU,0.19759869715703274,0.33117405585637627,1995
TMEM165,0.3105596723253581,0.3311715344514885,1996
TMED5,0.3089566443273956,0.33060766562786603,1997
CHD4,0.3053888490870331,0.3305847689427071,1998
SLTM,0.30955741138641135,0.33041647807654884,1999
PPM1G,0.31200674588819094,0.33012696356058713,2000
PPP1R35,0.3026108173225794,0.3300674212734003,2001
ANK3,0.29272555150695445,0.3300232159820818,2002
NOSIP,0.3085742731861491,0.32976855112787695,2003
WBP2,0.31529516178007383,0.3296984070643521,2004
CHPT1,0.30633757949904294,0.32967673363209393,2005
RIDA,0.2219214860078966,0.329667600580397,2006
TSG101,0.32722663380334943,0.3295487167228086,2007
SPAG9,0.2901910499337254,0.32946435982691946,2008
RNF10,0.3164781103926958,0.32940817205679174,2009
PFDN1,0.3163551733411737,0.32931367207122936,2010
ALDH9A1,0.3072718303491043,0.32913363387157474,2011
OSTF1,0.2723308590958445,0.32900510533252225,2012
MAZ,0.29777389145927097,0.3288570267424966,2013
WLS,0.3059825445166177,0.32862867715503535,2014
MRPL23,0.3202797733823041,0.32851140055202543,2015
CBX6,0.3056123550441729,0.3284808257298878,2016
QDPR,0.26711354528907577,0.3284672687315308,2017
PLEC,0.2692728083084284,0.3284626718601572,2018
GRB2,0.2902945282707098,0.328204745008824,2019
RTF1,0.31014203879589886,0.32813581881694587,2020
PLEKHA1,0.2928901432076598,0.3280232176577974,2021
SSBP4,0.2872940908116205,0.32794610834426496,2022
STT3B,0.3004540058292965,0.3279299279822866,2023
TRA2B,0.2983439243325889,0.3278825204444237,2024
PRRC2B,0.30496105901525444,0.3278692268444433,2025
FOSL2,0.28531084489070735,0.32778753457043364,2026
HECTD1,0.307969444299637,0.32776192696956774,2027
OSBPL8,0.28654522716698966,0.32774968090982526,2028
POLR2H,0.3251640789745108,0.3276658962867267,2029
RHOBTB3,0.28137772874595,0.3276368741321992,2030
CA4,0.18526757773913563,0.3273472811275884,2031
SF3B14,0.2172531911334363,0.3273388191090834,2032
SLC5A3,0.242215438015456,0.32713559630640704,2033
HSD17B12,0.31712876528738365,0.32705717216253616,2034
SCCPDH,0.2914457337847983,0.3268928677385377,2035
FAM50A,0.31138584589276236,0.32675518221643457,2036
GLTP,0.3041324704958811,0.3265790862659199,2037
MAP4,0.3014410839800662,0.32638970629882025,2038
PARD6B,0.29988640076433165,0.32598869357691906,2039
UCP2,0.2411968206745211,0.32569673285940887,2040
PCMT1,0.32040867110136734,0.3255695351600306,2041
MGAT4B,0.3076117498218414,0.3254547234812059,2042
DNAJC3,0.30316196228236897,0.32531961372520996,2043
PLLP,0.28386027983949447,0.3252615321877668,2044
PRPF40A,0.3032478062028655,0.3249399067778015,2045
LIFR,0.2301617643146068,0.3248840869407475,2046
COA5,0.3250981021455885,0.32450246740459043,2047
BOD1L1,0.28770618115981694,0.32444139795721094,2048
MSRA,0.22353416732599368,0.3244366128695536,2049
PIK3C2A,0.27337289529455383,0.32436063540752474,2050
C1QB,0.10934814628490289,0.32435467231717313,2051
CLNS1A,0.31507619332444997,0.3242371132447169,2052
HYI,0.3071144340406663,0.3240575628681056,2053
BMPR2,0.2476639653633694,0.3240451397112334,2054
FOXP1,0.2673118097665662,0.32401405580275533,2055
LRPPRC,0.3035407491399728,0.32397632267783394,2056
ETNK1,0.29445853966797075,0.32387548603725647,2057
DSP,0.30497518651431593,0.32366807259528024,2058
PKHD1,0.2694651219844804,0.32366569486474794,2059
RCAN1,0.24865274726552333,0.3236470366848802,2060
MTX2,0.3277317438411045,0.3234839769388222,2061
VAV3,0.29174945654791323,0.3234195993650534,2062
CELF1,0.29620736927308566,0.3233756180134483,2063
NUDT14,0.30183538064542065,0.32337288210159404,2064
AP1S1,0.3083801491274311,0.3233111048997298,2065
TATDN1,0.32333036202380977,0.32329042009058545,2066
PHC2,0.301232390308738,0.3232102177816968,2067
DSG2,0.27891383079586496,0.32277811641651777,2068
UACA,0.2294478056159911,0.3227406296053548,2069
PCP4,0.21074983966691133,0.322434824971069,2070
SLC12A3,0.12658179193224786,0.3223454221864731,2071
RNF130,0.29228316488764183,0.3222963545319576,2072
ARF3,0.3154125987910899,0.3221928067108255,2073
AKR1C1,0.21062577545436653,0.32204581872247656,2074
SUCLG2,0.2986167384016151,0.32159623449084446,2075
SLC25A36,0.29942243350141606,0.3215069091594588,2076
C9orf78,0.29132157044502444,0.3213477341957259,2077
C5orf24,0.2938854736032619,0.32121344957090353,2078
DYNLT3,0.3019672859218062,0.3211976493539158,2079
REG1A,0.11066868650877709,0.3209188871271782,2080
DDX46,0.28827783089342623,0.32071793531537934,2081
MAPK1IP1L,0.30952282190924335,0.32058340487805587,2082
SETX,0.27146206759829694,0.3205761835650245,2083
AKAP13,0.2542632431609407,0.3205647237282688,2084
FKBP3,0.32178079504286744,0.32046118283864766,2085
ACSL1,0.27470186831666815,0.32033974639271734,2086
ADAR,0.2911397508558531,0.3203329325019595,2087
CAPRIN1,0.30468530161295465,0.32030172595739925,2088
BHMT2,0.2425564393552545,0.32019171157127596,2089
GLOD4,0.3113136240274557,0.32014855880757936,2090
MS4A6A,0.14146264799918595,0.32011188923864475,2091
SOX18,0.14314034927150937,0.3201061748975765,2092
MRPL32,0.32333762895218127,0.32008467585235667,2093
USP22,0.30726951234736344,0.3200121224960637,2094
TUSC2,0.3158960994367925,0.31994595618650656,2095
CCDC12,0.30607162488224543,0.31988798573654126,2096
OGA,0.2796319785510208,0.31988711875379366,2097
RBPJ,0.2903366463549293,0.3198402985648471,2098
MRPS25,0.3159406654949507,0.3196597992766858,2099
SLC35F5,0.2932262059103353,0.3194926262921054,2100
ZNF503,0.2686162030864131,0.3194648222142757,2101
YIPF4,0.3023842071342424,0.31943674905374697,2102
YME1L1,0.2947966243084277,0.31928912019019173,2103
ISCA2,0.32133709889888473,0.3192436336313477,2104
RAB11FIP3,0.22508978419759243,0.31924152539796435,2105
SNX17,0.3073450303420945,0.31915364514236005,2106
BIN1,0.2509020777174945,0.3191419144061947,2107
LIMCH1,0.25929228172138047,0.3190896495369514,2108
DLD,0.31579184592829995,0.31896515943882153,2109
LARS,0.30223677737442384,0.3189199132664184,2110
TGFB1,0.2388106911777692,0.3188015408394984,2111
MRPL19,0.3093247619329107,0.31864655831222555,2112
DYNC1LI2,0.29314819100078604,0.31838390798116567,2113
COQ4,0.3103429380454898,0.3181419073656723,2114
IFNAR1,0.2942706410582884,0.3180105302047316,2115
ADAMTS1,0.20174312356229748,0.31784017319946495,2116
PLPP1,0.18290412408494253,0.3177962772508636,2117
IRF1,0.2122458962550334,0.3177785946425843,2118
TMED7,0.3087039819253144,0.3177230684537113,2119
STXBP2,0.25653059709827103,0.3176257629820194,2120
EMC4,0.3125662847440475,0.3174338711161898,2121
TPMT,0.2750842885733486,0.3173529820402037,2122
FAM89B,0.2646323061906454,0.31716818945325936,2123
GPSM3,0.18895390470263834,0.3170691401941314,2124
ISCA1,0.315111292112458,0.31701549722044753,2125
NUMA1,0.29620469412645895,0.3170046547225743,2126
COMMD7,0.30564620765591194,0.31683605519349217,2127
MPG,0.30150164577162863,0.31667450943027925,2128
ACSM2B,0.195820784421535,0.31659439435966735,2129
KLRB1,0.11852115990275784,0.31659104073977595,2130
MRPL11,0.31090151555577494,0.3162717826060483,2131
MRPL16,0.31328234438981184,0.31621036976380607,2132
