gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
FIS1,0.00020912641295413144,0.26000297554253726,0.3558163969417614,-0.09581342139922416,UP_in_Ref,2.0037117130082365e-05
HPD,0.001233576255615875,0.21880748445457823,0.20256502175314658,0.016242462701431648,UP_in_AKI,2.003631632121256e-05
KIF12,0.0004890010694087325,1.1203921235014986,1.079455454589955,0.04093666891154357,UP_in_AKI,2.001807487577602e-05
LST1,0.0001601585679870185,0.3206394874268621,0.44562745716993335,-0.12498796974307125,UP_in_Ref,2.0017894249655088e-05
DBI,0.00047684054793846003,0.27509582994029114,0.2331719127151381,0.04192391722515304,UP_in_AKI,1.999102366136862e-05
S100A1,0.0005347311037375439,0.47487275657168365,0.512193664660684,-0.03732090808900029,UP_in_Ref,1.995665037491856e-05
ATP6V1F,0.00023789009394553352,0.22007515561297664,0.3038871281130536,-0.08381197250007694,UP_in_Ref,1.9938038011803775e-05
CLSTN1,8.920671597837651e-05,1.0578374326114766,1.2812505894798023,-0.22341315686832575,UP_in_Ref,1.9929954030585213e-05
AKAP12,0.00016307496278432213,0.7201987682092021,0.5980125990857006,0.12218616912350155,UP_in_AKI,1.9925504982573904e-05
VCP,5.610022271412924e-05,0.49142586223924367,0.846447656731449,-0.3550217944922053,UP_in_Ref,1.9916801739382535e-05
PSMD12,6.406438384115716e-05,0.28247724096034543,0.5928336974052528,-0.3103564564449074,UP_in_Ref,1.988279515326792e-05
LSM8,0.0001243660407610214,0.23038166270954663,0.07141036487686118,0.15897129783268543,UP_in_AKI,1.977063090609223e-05
PRPF8,0.00010477257244724615,0.7655588885256891,0.9542526729793304,-0.18869378445364127,UP_in_Ref,1.976993320201418e-05
CLDN10,0.00015475402522034505,0.16648466909370868,0.03875483419541675,0.12772983489829193,UP_in_AKI,1.9766706091240778e-05
GPRC5C,0.00014591967870603302,0.38158797164570063,0.5168756205391973,-0.1352876488934967,UP_in_Ref,1.9741130259433644e-05
C5orf24,7.254659698346434e-05,0.09828027973352191,0.37014336813212184,-0.27186308839859996,UP_in_Ref,1.972274190873317e-05
NAP1L1,0.00014547497438206305,0.4854682309623231,0.6209488219727085,-0.1354805910103854,UP_in_Ref,1.9709035506502578e-05
NDUFA1,0.0005486683552530555,0.14768489858302228,0.11176599909376027,0.03591889948926201,UP_in_AKI,1.97075635052732e-05
MIR4458HG,0.00017099425762493175,0.11943342088304824,0.2346411217488746,-0.11520770086582637,UP_in_Ref,1.9699855282227185e-05
SUMO3,8.414320249363671e-05,0.3486041233241353,0.1146866194429613,0.23391750388117402,UP_in_AKI,1.9682567895879677e-05
CXADR,0.00024197660536174074,0.43145665934757776,0.5127506785655354,-0.08129401921795759,UP_in_Ref,1.9671250806573493e-05
UQCR10,0.0004189794256264669,0.4138473249473641,0.4607799377421021,-0.04693261279473798,UP_in_Ref,1.966379915188869e-05
A2M,0.0006458114168162055,0.8199453837600741,0.8503929702015492,-0.03044758644147516,UP_in_Ref,1.9663398938402964e-05
ARL3,7.705677199706952e-05,1.0794991112263168,1.3345176102664777,-0.25501849904016094,UP_in_Ref,1.9650902335572574e-05
CRYAB,0.0003030533710732076,0.24114950139311586,0.30562111651413615,-0.06447161512102029,UP_in_Ref,1.9538340300959583e-05
FLOT1,7.64214991344247e-05,0.6190334911449488,0.8743600032904635,-0.2553265121455147,UP_in_Ref,1.951243482692413e-05
SDR39U1,5.5226230231795064e-05,1.3480014760920878,0.9947013501000214,0.3533001259920664,UP_in_AKI,1.9511434098960063e-05
SKP1,0.0002053221215531031,1.117895562233516,1.212875249835697,-0.0949796876021809,UP_in_Ref,1.9501430962930746e-05
RASD1,0.0004490581092426607,0.2880453999284771,0.33144036629985085,-0.043394966371373744,UP_in_Ref,1.9486861549377938e-05
SLC25A29,7.141005533832313e-05,0.8247878181902198,0.5520055784390836,0.27278223975113625,UP_in_AKI,1.9479394835940365e-05
RPS15,0.0003723042384005411,0.25276297241320783,0.20071573146654648,0.052047240946661355,UP_in_AKI,1.9377408401496216e-05
TXNL1,0.00010501111451840516,1.0059835346273112,1.1903352103228,-0.18435167569548883,UP_in_Ref,1.9358974928118867e-05
NINJ1,7.407801892987041e-05,0.37067427812620585,0.6317942348521177,-0.2611199567259119,UP_in_Ref,1.934324909730904e-05
YWHAB,0.00015107388827723814,0.3089185297944477,0.4367255548547521,-0.1278070250603044,UP_in_Ref,1.93083042250066e-05
SMIM7,8.064833613065275e-05,3.0624122158947027,2.823108091387857,0.2393041245068459,UP_in_AKI,1.9299479470679685e-05
MED10,9.505703288751924e-05,0.6327694661294846,0.8356571989249628,-0.20288773279547823,UP_in_Ref,1.928590588881399e-05
CTSZ,0.00011892517183954044,0.5084939410011934,0.3464366789255572,0.1620572620756362,UP_in_AKI,1.9272687740190475e-05
NCOA7,0.00014836757315159373,0.29745799363797476,0.42722435989457075,-0.129766366256596,UP_in_Ref,1.925312083819201e-05
KCTD12,0.00018983916754963733,0.3543865859940503,0.2530705201925992,0.10131606580145114,UP_in_AKI,1.9233757591151762e-05
VDAC1,0.00016414806747552837,0.3557468244876851,0.4728602903592482,-0.11711346587156313,UP_in_Ref,1.9223949098178333e-05
SERPINB6,0.00012043926496213187,0.20087204618057017,0.36031558941968383,-0.15944354323911367,UP_in_Ref,1.920326315067674e-05
SNRPD3,0.00011715074038623458,0.27284639496855334,0.10897368327126958,0.16387271169728376,UP_in_AKI,1.9197809504436756e-05
SWI5,3.845255496271588e-05,0.1916469659239256,0.6907521376740036,-0.49910517175007796,UP_in_Ref,1.9191869048895624e-05
RAB3IP,8.806258026475649e-05,0.9441204397266266,1.1619990195744105,-0.21787857984778392,UP_in_Ref,1.918694992581663e-05
VDAC2,0.00018947143456343155,0.24397196580309716,0.14288205389490047,0.10108991190819669,UP_in_AKI,1.915365062913695e-05
TMBIM4,0.0001601965913346849,0.2457868643304697,0.3651306718615001,-0.11934380753103041,UP_in_Ref,1.9118471163373767e-05
CTSS,0.0002639191216898648,0.3044098567655958,0.376792811220307,-0.07238295445471121,UP_in_Ref,1.9103245765004867e-05
C1orf122,0.00012006157193964755,0.4632964011246696,0.6223136353360731,-0.1590172342114035,UP_in_Ref,1.909185910491621e-05
HP1BP3,9.888683671918923e-05,0.27339275366860255,0.4663975283476358,-0.19300477467903326,UP_in_Ref,1.908563163970947e-05
CRYL1,0.0007213724744300674,0.25486619621308304,0.28131123304570466,-0.026445036832621616,UP_in_Ref,1.9076721656342524e-05
VMP1,9.368401611881122e-05,0.21608161967376902,0.41958661045629414,-0.20350499078252512,UP_in_Ref,1.9065164836728612e-05
GHITM,0.00020819939543176007,0.8525081941783003,0.9438919679367671,-0.09138377375846685,UP_in_Ref,1.9026046448785536e-05
AKAP13,0.000154865566985921,0.17339824402498774,0.05079335089242734,0.1226048931325604,UP_in_AKI,1.898727629022222e-05
FAM3C,7.25482871730501e-05,0.14416779488380507,0.4057308336809376,-0.2615630387971325,UP_in_Ref,1.897595045251001e-05
PLIN2,0.0002537462793709478,0.1859363821668045,0.26063431055711367,-0.07469792839030917,UP_in_Ref,1.8954321405758445e-05
SRSF4,7.852309070645604e-05,2.296399394706209,2.537573371695656,-0.24117397698944698,UP_in_Ref,1.8937726071179087e-05
RPL35A,0.00048066945277007027,0.8590935563424265,0.8197010497734475,0.03939250656897897,UP_in_AKI,1.893477457575252e-05
TPM1,0.000254346517281929,0.19205305732951178,0.11779100958525318,0.0742620477442586,UP_in_AKI,1.8888293209976507e-05
DDB1,6.643159750682677e-05,0.25825640021081975,0.5425397832070951,-0.2842833829962753,UP_in_Ref,1.8885399277087643e-05
REG1A,0.0001327488013303429,0.6372902627963002,0.4951656662075998,0.1421245965887004,UP_in_AKI,1.8866869836708523e-05
TRA2A,0.00013516234348745092,0.22994925961844825,0.3694530430158269,-0.13950378339737862,UP_in_Ref,1.885565828935544e-05
MYLK,0.00010865223920754299,0.42269997689020883,0.5958463491329421,-0.17314637224273327,UP_in_Ref,1.8812741054835736e-05
DNAJC4,9.162316974429044e-05,0.7101142427760292,0.9152965674300307,-0.20518232465400155,UP_in_Ref,1.8799454960301692e-05
CD93,8.36629236513726e-05,0.793896462919975,0.5693799563737743,0.2245165065462007,UP_in_AKI,1.8783707345647688e-05
RAB17,4.3188912419097844e-05,0.06971433582057285,0.5043384157650689,-0.43462407994449603,UP_in_Ref,1.8770941323953818e-05
EIF3M,0.0001245478767623666,0.2102483490658089,0.36061007606801315,-0.15036172700220427,UP_in_Ref,1.8727233844447145e-05
MRPL20,0.0001219063888487408,0.6406693617674543,0.7942642971398539,-0.15359493537239965,UP_in_Ref,1.8724203916704966e-05
MACC1,0.00011663841309664191,0.25700545976098343,0.4173844854714637,-0.16037902571048024,UP_in_Ref,1.8706355052855948e-05
CHCHD10,0.00045661948541304,0.1463765369070419,0.1873265452541193,-0.040950008347077405,UP_in_Ref,1.8698571739102178e-05
BAZ2B,4.431356301239902e-05,0.19259311626460876,0.6141484512215067,-0.421555334956898,UP_in_Ref,1.8680618898825476e-05
C14orf119,7.231677309219785e-05,0.6956613071466775,0.95372891937379,-0.2580676122271125,UP_in_Ref,1.8662616955873398e-05
NAMPT,0.0001786153400989857,0.1699720136244928,0.065521561197287,0.1044504524272058,UP_in_AKI,1.865645308377829e-05
APH1A,8.583393640711922e-05,0.39742210226989855,0.1819084134887137,0.21551368878118485,UP_in_AKI,1.8498388257707903e-05
SF1,0.00011951305475601738,0.5130647877630735,0.6669062597577222,-0.1538414719946487,UP_in_Ref,1.8386064266242765e-05
SORT1,4.510972340969136e-05,4.112467664020008,4.5199021427302215,-0.4074344787102131,UP_in_Ref,1.8379256642189496e-05
GABARAP,0.0004736575363272888,0.6857635913154847,0.7244925144988105,-0.03872892318332577,UP_in_Ref,1.8344246339622904e-05
PDCD6IP,0.00010334958711923293,1.1178895254612011,1.295254015395732,-0.1773644899345308,UP_in_Ref,1.8330546804347104e-05
CCNI,0.00023010559584396546,0.20697283397495755,0.28657345956519126,-0.0796006255902337,UP_in_Ref,1.831654938099313e-05
JTB,0.00011716555516856508,0.6722046589868559,0.8283520825891665,-0.1561474236023106,UP_in_Ref,1.8295099574505823e-05
SEPT7,0.0001398003809918476,0.25296581657138545,0.38366143170611583,-0.13069561513473038,UP_in_Ref,1.827129678979919e-05
MRPL51,0.0001472107044927344,0.7103717003935922,0.8343510606222081,-0.12397936022861589,UP_in_Ref,1.8251088961813043e-05
PRDX1,0.0003850198329877264,0.42464763904883346,0.3772633804544572,0.04738425859437628,UP_in_AKI,1.8243879330253995e-05
SMDT1,0.00012600859089300108,0.3391847381458159,0.19461806948926133,0.14456666865655457,UP_in_AKI,1.8216642207507828e-05
TPD52L1,5.384405635370648e-05,0.3969641077637492,0.7348467937547623,-0.33788268599101307,UP_in_Ref,1.819297438544182e-05
KIAA1191,0.00015497813285365845,0.19624813058278462,0.07896521277485608,0.11728291780792854,UP_in_AKI,1.8176287617501854e-05
AKR1C1,0.00010956276722172381,0.3099006028872757,0.47534695377918623,-0.1654463508919105,UP_in_Ref,1.8126760030454027e-05
SMS,0.00018188310408133213,0.3937869068596353,0.49314559489520776,-0.09935868803557246,UP_in_Ref,1.8071666597358635e-05
MAN2A1,7.533610408238862e-05,0.16612807181315314,0.4054639376893058,-0.23933586587615263,UP_in_Ref,1.803063170229444e-05
MDH1,0.00017311713321697925,0.3344316374778574,0.43832021421418443,-0.10388857673632701,UP_in_Ref,1.7984892578585095e-05
DPYSL2,0.00016069177480545699,0.16441384139962756,0.05261234658674257,0.11180149481288498,UP_in_AKI,1.7965580627385583e-05
TMEM59,0.0004143085477246658,0.18187220726197117,0.1385407429431849,0.04333146431878626,UP_in_AKI,1.795259605269951e-05
NDUFS2,0.00011040681080066455,0.3748256369568931,0.5369893449285831,-0.16216370797169,UP_in_Ref,1.7903977824764594e-05
TCIM,0.00020836239310908662,0.17676395598016564,0.26259572064989534,-0.0858317646697297,UP_in_Ref,1.788411189136083e-05
FTL,0.0006716634651230968,0.19791899426239518,0.2245182479099206,-0.02659925364752541,UP_in_Ref,1.786574687458509e-05
HADHB,0.00013972737560530456,0.49718578440264494,0.6248414723409925,-0.12765568793834758,UP_in_Ref,1.783699425671504e-05
NPTN,0.00010254723906738976,0.28919072155285364,0.4625490572436317,-0.17335833569077808,UP_in_Ref,1.7777418694407025e-05
NNMT,0.00016290537081875927,0.2711695320722412,0.3802891824839775,-0.10911965041173627,UP_in_Ref,1.7776177113937273e-05
GTF2I,0.00014431720117898342,0.19192852584068462,0.31504008472179107,-0.12311155888110645,UP_in_Ref,1.7767115610502902e-05
MRPS21,0.0001289933271773157,0.4581026554512019,0.5957853789834318,-0.13768272353222988,UP_in_Ref,1.776015260325683e-05
YIPF6,9.402817226609572e-05,0.26952665869179754,0.45825395033804317,-0.18872729164624563,UP_in_Ref,1.774568229022687e-05
CUTA,0.00018143887625645625,0.34261821685549665,0.24482349877484127,0.09779471808065537,UP_in_AKI,1.7743763752371056e-05
FDPS,0.00010454108191335498,0.6712760036198054,0.8405934785135213,-0.16931747489371585,UP_in_Ref,1.7700632012226374e-05
HDLBP,7.467682879298113e-05,0.123899271422831,0.3606939134698916,-0.2367946420470606,UP_in_Ref,1.7683072943243595e-05
SCP2,0.00011635516239769256,0.4773623672400454,0.3255649544100085,0.1517974128300369,UP_in_AKI,1.7662412621388522e-05
ANO6,0.00011411587425683468,0.4072384371930112,0.5620030996551438,-0.1547646624621326,UP_in_Ref,1.766110476093019e-05
EBP,5.921073402332331e-05,1.3198236900939404,1.6170625617548895,-0.2972388716609491,UP_in_Ref,1.759973177130919e-05
UFC1,0.00013275950309015133,2.6074463702366324,2.7399798872508145,-0.13253351701418215,UP_in_Ref,1.759508386159294e-05
ACO2,0.000121436927052805,0.42612540368134505,0.28134869798484147,0.14477670569650358,UP_in_AKI,1.7581238248611723e-05
UCHL1,0.0003069452243007815,0.29839661226076614,0.3556387006106362,-0.057242088349870046,UP_in_Ref,1.7570185647996013e-05
RB1,4.0787356835322976e-05,0.20284860969524682,0.6329373067640391,-0.4300886970687923,UP_in_Ref,1.754218115818396e-05
IER3,0.0007633762889782633,0.24784380035018652,0.22488505326869088,0.022958747081495645,UP_in_AKI,1.7526163146662678e-05
MOB1A,0.0001489581952490283,0.7005604012690307,0.5833327128629112,0.11722768840611952,UP_in_AKI,1.7462024898191002e-05
DDAH2,0.00011995274975363787,0.9092011345560863,1.054543916494091,-0.14534278193800476,UP_in_Ref,1.7434266350307044e-05
CRIPT,7.95181655674189e-05,1.7660718123623775,1.9851957314978073,-0.21912391913542972,UP_in_Ref,1.742433208159281e-05
PSMD8,0.00010472637612824233,0.17233320256694382,0.338638531755146,-0.1663053291882022,UP_in_Ref,1.741655445669482e-05
HLA-F,0.00011757296060625782,0.38271465901882357,0.23470359554123577,0.1480110634775878,UP_in_AKI,1.7402098935540757e-05
RARRES3,0.0008175364784539422,0.3883373173331451,0.40960438429163276,-0.02126706695848768,UP_in_Ref,1.7386603028286207e-05
OCIAD2,0.0003118608663346891,0.49280854940359053,0.5485166433630816,-0.055708093959491056,UP_in_Ref,1.7373174444061143e-05
IQGAP1,0.0001082722750414996,0.25642033572793654,0.4167587036772392,-0.16033836794930267,UP_in_Ref,1.736019987431206e-05
ATP6V0B,0.00042821693198495485,0.3363958856475481,0.3769320900086334,-0.04053620436108535,UP_in_Ref,1.7358289065819115e-05
NDUFS8,0.00019047302943374627,0.23212949125153243,0.32297256469417385,-0.09084307344264142,UP_in_Ref,1.7303155401692213e-05
MRPS15,0.00010726211514764587,0.23402670752294918,0.3948088149740994,-0.16078210745115024,UP_in_Ref,1.7245828923106447e-05
MYO1C,0.000163355172712436,0.6189503804480148,0.7243753894464023,-0.10542500899838758,UP_in_Ref,1.7221720553141723e-05
FUNDC2,0.00010026437899242875,0.20073685343454806,0.37242539199555785,-0.1716885385610098,UP_in_Ref,1.7214244698937303e-05
DGCR6L,9.63584429777518e-05,0.19496218867443216,0.3731344593395999,-0.17817227066516772,UP_in_Ref,1.7168402583106123e-05
CCT6A,6.424904122441607e-05,0.8043279444511946,0.5381588682934837,0.2661690761577109,UP_in_AKI,1.710110794672151e-05
EEF2,0.00017982310956646955,0.3480816027256445,0.4430162088629632,-0.09493460613731874,UP_in_Ref,1.70714360810807e-05
SPINT2,0.0003267966791161325,0.22716324200074473,0.27938666293591535,-0.05222342093517063,UP_in_Ref,1.706644053369767e-05
SLC3A2,0.0004713878867800539,0.19489285657929523,0.2310749646958421,-0.036182108116546874,UP_in_Ref,1.7055807484306466e-05
NUB1,5.646363409805928e-05,1.4500619291939667,1.7513504393674935,-0.30128851017352676,UP_in_Ref,1.7011844196387427e-05
GCA,0.00010414906855166755,0.8073225655265275,0.9706163182161223,-0.16329375268959478,UP_in_Ref,1.7006892242927656e-05
JKAMP,7.073659756525819e-05,0.5674865393022355,0.8078614594393145,-0.24037492013707906,UP_in_Ref,1.7003303990517637e-05
CNBP,0.0003739300874855986,0.4151567959558938,0.4605948489743203,-0.045438053018426516,UP_in_Ref,1.6990655140355494e-05
LMO2,0.00010440727648792077,1.1097026231768359,1.2722122440434334,-0.16250962086659748,UP_in_Ref,1.696718691776602e-05
CBR1,0.00017589583626990136,0.797114841603107,0.8935629708343613,-0.09644812923125434,UP_in_Ref,1.6964824347799002e-05
CISD2,7.900439038429312e-05,0.687834189668634,0.9024666837405817,-0.21463249407194773,UP_in_Ref,1.6956909350814638e-05
COX6B1,0.0002964806308539382,0.25648338611299787,0.3136480051005439,-0.057164618987546045,UP_in_Ref,1.6948202299952666e-05
TMEM256,0.00015446171647791763,0.5661308060224625,0.6755936955522934,-0.10946288952983096,UP_in_Ref,1.6907825807410368e-05
SOCS3,0.0001413695640537313,0.41490565035180843,0.5344408723883894,-0.11953522203658101,UP_in_Ref,1.6898642228377433e-05
BRD7,7.144516657866905e-05,1.371640700572497,1.6080733176787463,-0.2364326171062492,UP_in_Ref,1.689196771378665e-05
SEC61A1,3.688262524095253e-05,0.18790854643278815,0.6458372994829091,-0.457928753050121,UP_in_Ref,1.688961458580431e-05
METTL26,0.00012951943085808568,0.38410016294364385,0.5143739763961535,-0.1302738134525096,UP_in_Ref,1.6872990174081468e-05
NDUFB3,0.0001521467717991151,0.35553330269270167,0.46605079108174685,-0.11051748838904518,UP_in_Ref,1.681487908573941e-05
CST3,0.0005652033759661943,0.5562121847886604,0.5859407502981586,-0.029728565509498206,UP_in_Ref,1.6802685588600552e-05
RPL7A,0.00044609358722393105,0.27261427699325846,0.3102755676564161,-0.037661290663157654,UP_in_Ref,1.680046025141114e-05
PDE1A,0.00018450938504262785,0.255928239357405,0.16488616037301307,0.09104207898439193,UP_in_AKI,1.6798118006412507e-05
NDUFA3,0.0005078347154480073,0.27972054936529556,0.31277705947104506,-0.033056510105749504,UP_in_Ref,1.6787243403257477e-05
GSTT1,0.0003415301836724748,0.2976496734384266,0.34666018200126125,-0.049010508562834676,UP_in_Ref,1.6738567991346327e-05
LNPEP,0.00018158610349045621,0.31524261236719897,0.4074157987457961,-0.09217318637859712,UP_in_Ref,1.6737369760789044e-05
MGST3,0.00019299794714331068,0.3559630630896065,0.4425272144625377,-0.08656415137293116,UP_in_Ref,1.6706703511178514e-05
OAT,0.00011471734352197295,0.22347742942148696,0.3688565280614087,-0.1453790986399217,UP_in_Ref,1.667750399959069e-05
ILK,9.084257524085724e-05,1.1325415351965964,1.3156915874552493,-0.18315005225865288,UP_in_Ref,1.663782240267361e-05
KRTCAP2,0.00038487623160300834,0.20445086678170843,0.24757558573450972,-0.04312471895280129,UP_in_Ref,1.6597679319492992e-05
SLC9A3R1,0.00010880560870189367,0.566323931531433,0.414357966320204,0.15196596521122901,UP_in_AKI,1.6534749346778572e-05
CAPZA2,0.0002465596817979747,0.28993667823156505,0.35694590050732095,-0.0670092222757559,UP_in_Ref,1.6521772521840134e-05
METAP2,0.00010009137388942952,0.30180497354357716,0.4668657338957584,-0.16506076035218126,UP_in_Ref,1.65211582788837e-05
EIF3H,0.00012570443055691721,0.15561792250200263,0.287019162579514,-0.13140124007751136,UP_in_Ref,1.6517718058416334e-05
ETS2,0.0003417741712178242,0.3681237847942672,0.4164262283915173,-0.048302443597250055,UP_in_Ref,1.6508527628245835e-05
C18orf32,0.00014326879709763169,0.2551906270177349,0.37018448917967944,-0.11499386216194457,UP_in_Ref,1.6475032305552663e-05
MTPN,7.964148634464193e-05,3.8098748989487117,3.603054132436672,0.20682076651203962,UP_in_AKI,1.6471513251956983e-05
GLRX,0.00015174502679706717,0.4018194265861106,0.51006298799042,-0.10824356140430946,UP_in_Ref,1.6425422125906925e-05
CLDN8,0.0006951264564266721,0.2085319963002451,0.23213167726607048,-0.023599680965825376,UP_in_Ref,1.6404762602574175e-05
ZDHHC12,7.519323002030887e-05,0.6523127286327796,0.434328023094786,0.21798470553799354,UP_in_AKI,1.6390974104427644e-05
ARRDC1,8.669818596096471e-05,0.40014396234534266,0.5888223923374529,-0.18867842999211026,UP_in_Ref,1.6358077610278838e-05
EMC7,8.160939994666792e-05,0.49782029086010793,0.2973911016143005,0.20042918924580744,UP_in_AKI,1.6356905866147492e-05
TSG101,9.916667174660962e-05,0.9161302828283038,0.751694367270698,0.16443591555760573,UP_in_AKI,1.6306562461454307e-05
XBP1,0.00018600349662074042,0.34420254886205137,0.4318624662496856,-0.08765991738763423,UP_in_Ref,1.6305051147585208e-05
CLTC,0.00027819942811699923,0.3102858417785641,0.3688779196117319,-0.05859207783316778,UP_in_Ref,1.6300282545373982e-05
VBP1,4.6037168205819505e-05,0.7225340769392701,1.0763462781159225,-0.35381220117665246,UP_in_Ref,1.62885118188408e-05
RSL24D1,0.00014874312201366562,1.0734986805554463,1.1829543396350697,-0.1094556590796234,UP_in_Ref,1.628077645356661e-05
LYZ,0.0004780351657352941,0.7051768338135755,0.6711265162759108,0.03405031753766474,UP_in_AKI,1.6277249187456958e-05
PPP1R16A,7.703156286603467e-05,0.7751210258142851,0.5638610617295369,0.21125996408474823,UP_in_AKI,1.627368520447051e-05
NDUFS4,0.0002770132502819254,0.19746341572658238,0.25617162568376134,-0.05870820995717896,UP_in_Ref,1.626295205847184e-05
FAM213A,6.275445750534512e-05,0.2627572266949202,0.5216228876202067,-0.2588656609252865,UP_in_Ref,1.624497411812897e-05
SLC12A3,0.00029369673723108946,0.22188746324254072,0.27706816737667506,-0.05518070413413434,UP_in_Ref,1.6206392762309347e-05
TMEM87A,4.1622588231799576e-05,0.07242192593651225,0.4617800183235656,-0.3893580923870533,UP_in_Ref,1.6206091554145298e-05
GLUL,0.00038705843233395864,1.210317906524592,1.1685360524835082,0.0417818540410837,UP_in_AKI,1.617201892514813e-05
SMCO4,7.416499029364962e-05,1.3884526662111192,1.6063630976346692,-0.21791043142355004,UP_in_Ref,1.616132503141259e-05
YWHAQ,0.00011147465003136547,0.947939373201828,1.0928389351756567,-0.1448995619738287,UP_in_Ref,1.6152627960730704e-05
CD2BP2,4.610594153173086e-05,4.8293020764869725,5.179566069277614,-0.3502639927906417,UP_in_Ref,1.6149251172275924e-05
KDM5A,7.707018941272713e-05,0.2975404055776443,0.08808918399410454,0.20945122158353974,UP_in_AKI,1.6142445320170488e-05
DMAC1,7.055053597246175e-05,2.0147387807987025,2.243481643064497,-0.22874286226579432,UP_in_Ref,1.6137931532726784e-05
EZR,0.00010787248825487235,0.38363535042496943,0.532730388723295,-0.1490950382983256,UP_in_Ref,1.608325276769587e-05
GSPT1,8.215666153318591e-05,0.215454554010535,0.4106647491063278,-0.19521019509579277,UP_in_Ref,1.6037817926312237e-05
UXS1,0.00011465592779279382,0.20610383338786312,0.345977686780179,-0.13987385339231587,UP_in_Ref,1.6037366434649197e-05
QPRT,0.000112145214093596,0.762812001003655,0.9053523206590548,-0.14254031965539982,UP_in_Ref,1.5985214664724422e-05
ECHDC2,8.288342697928957e-05,0.23678692015754949,0.4294473286104232,-0.1926604084528737,UP_in_Ref,1.596835489580386e-05
PMM1,7.664658810906043e-05,0.27201446321220896,0.4802611003889727,-0.20824663717676373,UP_in_Ref,1.596139422478436e-05
PIN4,7.771217198430062e-05,0.5260608454654713,0.3207195528183856,0.20534129264708567,UP_in_AKI,1.5957517849668928e-05
MAL2,0.0001242114098975451,0.46313848429783155,0.5914778933829107,-0.12833940908507913,UP_in_Ref,1.5941218947875487e-05
SNRPG,0.0001448392037417718,0.24210457342502195,0.13209994528509042,0.11000462813993153,UP_in_AKI,1.5932982747697388e-05
NUCKS1,0.00013720847135965204,0.11816723053948827,0.23417425664710814,-0.11600702610761987,UP_in_Ref,1.5917146719205768e-05
SLC26A7,0.00011432868869724856,0.21820008404229474,0.07899368574225292,0.13920639830004183,UP_in_AKI,1.5915284975910673e-05
TATDN1,6.426603882642426e-05,0.6937237489597555,0.4464099425015944,0.24731380645816115,UP_in_AKI,1.589387868815096e-05
ARSD,3.5684888048371715e-05,0.18983181957895212,0.6346457855958204,-0.4448139660168683,UP_in_Ref,1.5873136579664166e-05
AP1M2,8.102779108376846e-05,3.689760855523009,3.4939276337497684,0.19583322177324058,UP_in_AKI,1.5867933381103435e-05
TEX264,9.930146630368902e-05,0.644353456701333,0.8039886702770516,-0.15963521357571853,UP_in_Ref,1.5852010781771414e-05
ARL4D,0.00022270912435063813,0.28230088841750495,0.21112364537521533,0.07117724304228962,UP_in_AKI,1.585182147164087e-05
ARHGAP29,0.0003123884196776815,0.20211604584582682,0.2526768068999259,-0.05056076105409907,UP_in_Ref,1.5794596243390874e-05
DDX24,0.00010039705935691616,0.7510557410464784,0.9082196903121823,-0.15716394926570387,UP_in_Ref,1.5778798343196232e-05
GPX4,0.0003277943742247775,0.29686587210929977,0.3448944082405576,-0.04802853613125785,UP_in_Ref,1.5743483946077783e-05
GLRX5,0.00010180140665751664,0.6568951960609998,0.5024421011992526,0.1544530948617472,UP_in_AKI,1.572354231953272e-05
MRPL21,8.059131396277834e-05,2.1177944896964966,2.3127113162785418,-0.19491682658204512,UP_in_Ref,1.570860316770202e-05
SNRPB,0.00011826673412025567,0.12183878435420031,0.2544687741412371,-0.13262998978703677,UP_in_Ref,1.5685715738515703e-05
ZNF706,0.00011902312989297184,0.2724056135516495,0.4041501583676647,-0.13174454481601522,UP_in_Ref,1.568064807032703e-05
FLNA,0.00012496266022701515,0.90908514817095,0.7837805785597382,0.12530456961121184,UP_in_AKI,1.5658392357218233e-05
HNRNPA2B1,0.0001919283458816769,0.44934649457414255,0.3677661465546912,0.08158034801945135,UP_in_AKI,1.5657581251824835e-05
MRPS16,5.33791916476297e-05,0.22725590129265208,0.5199659369679742,-0.29271003567532217,UP_in_Ref,1.562462509149755e-05
DYNC2LI1,0.00012002293242256025,0.4193303788100601,0.5494439001653028,-0.13011352135524268,UP_in_Ref,1.561660638088164e-05
C1QBP,0.0001209162004849471,0.5203243159039442,0.3911730670403314,0.12915124886361284,UP_in_AKI,1.5616478300473908e-05
SMIM20,7.257514987592951e-05,0.3262051648790926,0.5413192662501756,-0.21511410137108294,UP_in_Ref,1.561193814743224e-05
SPARCL1,0.00024938977043200306,0.43422760759058115,0.49665069477316115,-0.062423087182579995,UP_in_Ref,1.5567679382120536e-05
MRPS33,7.493503569611959e-05,0.8098069581526748,0.6025553208750825,0.20725163727759233,UP_in_AKI,1.5530408837475612e-05
PSMB2,0.00010699770894321432,0.4603021349048421,0.6050779308464308,-0.14477579594158868,UP_in_Ref,1.5490678476180294e-05
RCAN1,0.00015459374879519234,0.4164091159110328,0.5160761669893243,-0.09966705107829155,UP_in_Ref,1.5407903057555008e-05
TRABD,0.0001032657551762241,0.6156896671637415,0.7648421571095886,-0.14915248994584707,UP_in_Ref,1.5402344510672068e-05
PODXL,0.00031875884189640495,0.4365346405264,0.38827231902674564,0.04826232149965437,UP_in_AKI,1.5384041708461792e-05
