gene,importance
GATM,0.000443138216492347
RPS5,0.00044304813592101146
NDUFC1,0.00044295384746661235
TSC22D1,0.0004423834527493048
RPL13A,0.00044154660447105754
ATP1A1,0.00043932173218291554
SSR4,0.0004371880906919957
KLF10,0.0004370831228666337
SRP14,0.0004368065787501165
MAP1LC3A,0.00043596825261685475
MARCKS,0.00043592027652772277
RPL36AL,0.0004355253299171023
PFDN5,0.000433849751106364
FOSL2,0.00043353610133934137
VAMP8,0.0004332764564306489
LDHA,0.0004319900778994555
COL18A1,0.0004309860443579171
ATP6V0B,0.00042922753934835793
RPL7,0.0004290551373579668
PET100,0.00042894500733479577
SEC61G,0.0004280599793269816
HLA-DPA1,0.00042736403077015976
RPSA,0.000427091274781678
UBB,0.0004269802779984199
ANXA2,0.00042564487245467576
HSPB1,0.0004252943085914416
KCNJ16,0.00042446009177419375
CDH6,0.00042384198263900656
SKP1,0.0004236852288782192
EEF1B2,0.00042286680916370304
BST2,0.0004225993552055422
RAMP2,0.0004212460137189324
OST4,0.0004204805679392744
ID1,0.0004200315601274725
TNFRSF12A,0.00041951492701422776
HSPE1,0.00041751496930234814
ITGB1,0.0004174431805641452
ATP6V1G3,0.00041694900093533846
MRP63,0.00041631672607415996
HNRNPA1,0.000414808929002712
TRAM1,0.00041443861534876613
STAT1,0.00041368385106121546
EEF1D,0.00041354282216494613
COBLL1,0.00041274891646413695
ZFP36L1,0.0004122128024425272
ID3,0.00041214199610344824
CLDN8,0.00041123472349756054
CAPG,0.00041075314991614127
NDUFC2,0.00041073571332971053
HSPA8,0.00041035592463816844
ISG15,0.00040929623783718877
SLC25A3,0.00040814611472492695
PTGER3,0.0004078141736681891
NDRG1,0.0004077699376268108
COTL1,0.00040654089942729127
SEPT7,0.0004056925419144252
NDUFS5,0.0004049582379268294
TXN,0.00040321033434706987
RPS11,0.00040254881672856544
NEAT1,0.00040203470062626404
LINC00657,0.0004018720556633044
ANXA4,0.0004006848942498665
ACADVL,0.00039885684827542257
DDX5,0.00039876767411731564
CA12,0.0003984147498783708
RPL4,0.0003969871557235499
BICC1,0.0003953789930286271
NDUFB8,0.0003947317546141443
PPIC,0.00039424353312819297
ARPC3,0.0003932754635613738
GUK1,0.00039323204730469806
POLD4,0.0003920236748534217
COX7A2,0.0003919497071750337
CIRBP,0.000390023087769352
ATP5MPL,0.0003898174616290535
BTF3,0.00038839321547761216
EID1,0.0003879262676543584
DCDC2,0.0003851307930958938
FLT1,0.0003850147959978418
CALB1,0.0003849079680035259
SEC62,0.0003845562654894116
TNFSF10,0.0003839616222249944
GLUL,0.0003838144237183342
ARPC1B,0.00038356358079238745
CSTB,0.00038303803615889574
NPM1,0.00038289771220323003
SELENOK,0.0003824914662235309
ALB,0.0003803202260937324
UBL5,0.0003778461842908572
ENO1,0.00037733182653291704
GLS,0.00037669458627413016
NDUFB4,0.00037616174863951005
GNG11,0.0003744977191550291
HMGB1,0.00037295100735149734
HSP90B1,0.0003726917091170537
RPL23,0.00037258753724783695
ATP6V1F,0.00037242422363974
SLC25A6,0.00037239196648719243
S100A13,0.00037218236973799156
POMP,0.00037185894193703204
CALR,0.0003715096273651602
CORO1A,0.00037145951022446975
SMIM5,0.0003712061046001672
GPX3,0.00037060184678368763
HES4,0.0003702991022094541
SRSF5,0.00037009247705457556
CPVL,0.00036999293275978833
CANX,0.000369565518040046
COX5A,0.00036942533531603535
UBE2B,0.00036716697539728517
VAMP2,0.0003671231769248584
KNG1,0.0003661450747670188
CD151,0.0003661402487958502
CNN3,0.00036597626449102224
SLIRP,0.0003656104700145929
CMBL,0.0003650851422584713
SOD1,0.00036281348397734607
NPC2,0.0003622280119721338
METRNL,0.0003614702987438623
AQP3,0.00036060867376505926
EIF3K,0.0003605827681284986
