gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
YWHAE,0.0003848351733470803,0.28414071190493784,0.07532883294539604,0.20881187895954179,UP_in_CKD,8.035815563632482e-05
SMIM26,0.0002059913774521373,0.786188471723297,0.39798962060438703,0.38819885111890995,UP_in_CKD,7.996561606732144e-05
CYBA,0.0021576253630396095,0.42044890754830344,0.4571395357105253,-0.03669062816222185,UP_in_Ref,7.916462990866524e-05
TM4SF1,0.00020562211500771223,0.26802148058747083,0.6514363034000114,-0.3834148228125405,UP_in_Ref,7.883856679202181e-05
CDH6,0.0008888706332975392,0.7013728576583059,0.7898030118231594,-0.08843015416485345,UP_in_Ref,7.860296713511232e-05
SOD1,0.00036752622546773245,1.7870974552050796,2.0007121392776885,-0.21361468407260897,UP_in_Ref,7.850899854168812e-05
SEC61A1,7.328266828691509e-05,1.9919673150086203,0.923255014650073,1.0687123003585475,UP_in_CKD,7.83180890013214e-05
JUN,0.0009260907170395524,0.5616628679962175,0.6462274197011839,-0.08456455170496646,UP_in_Ref,7.83144463245807e-05
RAMP3,0.0003863610946418021,1.0133633368729615,0.8119535719647835,0.20140976490817808,UP_in_CKD,7.78168972414717e-05
TMBIM4.1,0.00014724910022000383,0.37755717219301743,0.9058416566653497,-0.5282844844723322,UP_in_Ref,7.778941499873951e-05
RPS4X,0.00047279631115462305,1.2438388967977794,1.079455454589955,0.1643834422078243,UP_in_CKD,7.77198850907585e-05
GNAS,0.00030273514617490274,1.802312617734797,2.0587273946851465,-0.25641477695034953,UP_in_Ref,7.762576498146915e-05
CEBPB,0.002660790430176114,0.2688460946055604,0.29776511872802247,-0.028919024122462056,UP_in_Ref,7.694746263507923e-05
ATP5F1C,0.0003006644166044806,0.6154066717846236,0.36125773029759417,0.25414894148702943,UP_in_CKD,7.641354322284397e-05
CALM1,0.0008279775544100146,0.5660604560416708,0.47406028895229557,0.0920001670893752,UP_in_CKD,7.617407335197358e-05
BHLHE40,0.00027616459724702345,0.8218255314215465,0.5465147229400557,0.2753108084814908,UP_in_CKD,7.603109854204332e-05
SYTL2,0.00018936262391320443,0.6467364725059351,1.0473823010416827,-0.4006458285357476,UP_in_Ref,7.586734535140897e-05
ACADVL,0.0005071740376838744,0.4671813518618087,0.6165985880170214,-0.14941723615521268,UP_in_Ref,7.578054296040419e-05
CIRBP,0.00030580473300706386,1.8115517823739864,2.058972582361477,-0.24742079998749067,UP_in_Ref,7.566245168056873e-05
C1orf56,0.00047501241272926615,0.3792060497780125,0.5380198581421813,-0.15881380836416886,UP_in_Ref,7.543853028578716e-05
CTNNA1,9.531563584865169e-05,1.4492280867096048,0.6594449746981272,0.7897831120114776,UP_in_CKD,7.527867950390088e-05
