gene,mean_expr_CKD,mean_expr_reference,diff_mean_expr,pct_expr_CKD,pct_expr_reference,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
DYNLRB1,1.152281833538837,,,0.6756512644989542,,,,,0.0002671528778971,,UP_in_reference
DYNLT1,0.8831420376009022,,,0.5762977752424415,,,,,0.0002153923563722,,UP_in_reference
DYNLT3,0.3135232965869736,,,0.27438676554478036,,,,,0.0001180696747663,,UP_in_reference
EAPP,0.34104158388775296,,,0.3040977372123978,,,,,0.0001425474207259,,UP_in_reference
EBP,0.21801523700870518,,,0.20740635101730368,,,,,0.0001332281980503,,UP_in_reference
EBPL,0.28875048830228733,,,0.2671610572352158,,,,,9.831701801818564e-05,,UP_in_reference
ECH1,0.7264187871352605,,,0.5071781707548964,,,,,0.0001916826505258,,UP_in_reference
ECHDC1,0.27888716113254763,,,0.25518159345883246,,,,,0.0001324396050892,,UP_in_reference
ECHDC2,0.4609011033897994,,,0.3744533181213158,,,,,0.0001459158949779,,UP_in_reference
ECHDC3,0.2338155879785099,,,0.20089370602776194,,,,,0.0001197634186907,,UP_in_reference
ECHS1,0.9181378350086693,,,0.5549534131964252,,,,,0.0003507929208867,,UP_in_reference
ECI1,0.5993307687521814,,,0.44499904924890665,,,,,0.0001704810663917,,UP_in_reference
ECI2,0.40697074188395954,,,0.3296729416238829,,,,,0.00026137937019,,UP_in_reference
EDF1,1.6632315404128784,,,0.8168853394181403,,,,,0.0003539000563617,,UP_in_reference
EEF1A1,3.8507291549171683,,,0.9944856436584902,,,,,0.0008371879227642,,UP_in_reference
EEF1B2,1.5550378867861419,,,0.7771439437155353,,,,,0.0004228668091637,,UP_in_reference
EEF1D,1.635050497914721,,,0.8171230271914812,,,,,0.0004135428221649,,UP_in_reference
EEF1E1,0.44559647518310996,,,0.36737022247575585,,,,,0.0001420369541194,,UP_in_reference
EEF1G,0.4953249654074917,,,0.2640711161817836,,,,,0.0055112139511256,,UP_in_reference
EEF2,1.1472519322706507,,,0.6960448754516068,,,,,0.0003125930444036,,UP_in_reference
EFCAB14,0.41240757793158983,,,0.3302433922799011,,,,,0.0001500692983802,,UP_in_reference
EFHD1,0.5939769082612366,,,0.39855485833808707,,,,,0.0003591687785158,,UP_in_reference
EFHD2,0.21504344920992557,,,0.16704696710401218,,,,,0.0002465327502898,,UP_in_reference
EFR3A,0.24377558249842388,,,0.21814983837231414,,,,,0.0001022002132772,,UP_in_reference
EGFL7,0.287089402538235,,,0.15963110857577487,,,,,0.0002869579701573,,UP_in_reference
EGR1,0.39744318366710973,,,0.2509982886480319,,,,,0.0043873630316801,,UP_in_reference
EI24,0.3736096861828154,,,0.3241110477277049,,,,,0.0001203746002506,,UP_in_reference
EID1,0.9035631837987558,,,0.5849496101920517,,,,,0.0003879262676543,,UP_in_reference
EIF1,2.5356409620682396,,,0.9420041833048108,,,,,0.0019140063637642,,UP_in_reference
EIF1AX,0.6654104092582966,,,0.49020726373835327,,,,,0.0004608133422206,,UP_in_reference
EIF1B,0.6606928495822783,,,0.4871173226849211,,,,,0.0002258297641012,,UP_in_reference
EIF2A,0.26233419723691564,,,0.2393515877543259,,,,,0.000131086536553,,UP_in_reference
EIF2AK2,0.24286753543762443,,,0.21601064841224568,,,,,0.0001414634266992,,UP_in_reference
EIF2S2,0.41960935738712013,,,0.3542023198326678,,,,,0.0001778433143999,,UP_in_reference
EIF2S3,0.5227640818031077,,,0.4127210496292071,,,,,0.0002065768576805,,UP_in_reference
EIF3A,0.4330256691951563,,,0.3555809089180453,,,,,0.0001643497805814,,UP_in_reference
EIF3D,0.44435375169498414,,,0.3671800722570831,,,,,0.0001717838604635,,UP_in_reference
EIF3E,0.7824936856553361,,,0.5466818786841605,,,,,0.0002735859713275,,UP_in_reference
EIF3F,0.7329419927854346,,,0.5261931926221716,,,,,0.0002259392751081,,UP_in_reference
EIF3G,0.7407409433737323,,,0.5297585092222856,,,,,0.0001987908946842,,UP_in_reference
EIF3H,0.6416094385367972,,,0.47561323445521964,,,,,0.0001907272539793,,UP_in_reference
EIF3I,0.4213664420896039,,,0.3539646320593269,,,,,0.0001384390246429,,UP_in_reference
EIF3J,0.3709790046984672,,,0.3156969005514356,,,,,0.0001363808520966,,UP_in_reference
EIF3K,1.4113180998840364,,,0.753803004373455,,,,,0.0003605827681284,,UP_in_reference
EIF3L,0.4777571058346678,,,0.3860524814603537,,,,,0.0001738318615338,,UP_in_reference
EIF3M,0.4321245239326632,,,0.3615706408062369,,,,,0.0001660375970657,,UP_in_reference
EIF4A1,0.6898050134715291,,,0.4708119414337327,,,,,0.0006844354993856,,UP_in_reference
EIF4A2,0.9653744694288633,,,0.6291119984787983,,,,,0.0002856437449587,,UP_in_reference
EIF4A3,0.2605457099008189,,,0.23973188819167143,,,,,8.450250106793686e-05,,UP_in_reference
EIF4B,0.6835765550010784,,,0.5028997908347594,,,,,0.0002073954582876,,UP_in_reference
EIF4E,0.3004379056927818,,,0.2700133105153071,,,,,0.0001130181710611,,UP_in_reference
EIF4E2,0.30091730137042433,,,0.27139189960068455,,,,,0.000130394487377,,UP_in_reference
EIF4EBP2,0.29623718550037487,,,0.25522913101350064,,,,,0.0001177909404428,,UP_in_reference
EIF4G1,0.28825834553711815,,,0.2582239969575965,,,,,0.0001101951677005,,UP_in_reference
EIF4G2,0.878975092164119,,,0.5901312036508842,,,,,0.000256533137685,,UP_in_reference
EIF4H,0.3269246904258228,,,0.2891709450465868,,,,,0.0001540258938947,,UP_in_reference
EIF5,0.5529590468741324,,,0.4309754706217912,,,,,0.0002638505079855,,UP_in_reference
EIF5A,0.7678572010597526,,,0.5343221144704317,,,,,0.0002202923718506,,UP_in_reference
EIF5B,0.4379972489234658,,,0.35833808708880016,,,,,0.000154608518897,,UP_in_reference
EIF6,0.6536440038178862,,,0.48255371743677505,,,,,0.0001850884168979,,UP_in_reference
ELAVL1,0.24102465972974466,,,0.22447233314318313,,,,,0.0001080248381403,,UP_in_reference
ELF1,0.28983301154079943,,,0.2476706598212588,,,,,0.0001564233426577,,UP_in_reference
ELF3,0.454010458481149,,,0.32895987830386003,,,,,0.0001611979024035,,UP_in_reference
ELOB,1.1047869225761149,,,0.5471097166761741,,,,,0.0006000765739749,,UP_in_reference
ELOC,0.38135600858947494,,,0.3081384293591938,,,,,0.0001447429165324,,UP_in_reference
ELP5,0.24525631170437165,,,0.22779996196995628,,,,,0.0001893056686012,,UP_in_reference
EMC10,0.42629145027906473,,,0.3525860429739494,,,,,0.0001125207440628,,UP_in_reference
EMC2,0.26814159222378775,,,0.24909678646130443,,,,,9.55126065049332e-05,,UP_in_reference
EMC3,0.30152359135442003,,,0.27443430309944855,,,,,0.0001159142755629,,UP_in_reference
EMC4,0.32470312236339527,,,0.2904069214679597,,,,,0.000111465714684,,UP_in_reference
EMC6,0.4540505286836135,,,0.3827248526335805,,,,,0.0001299148913941,,UP_in_reference
EMC7,0.43414956110796604,,,0.36404259364898267,,,,,0.0001481065969397,,UP_in_reference
EMCN,0.1933555199207342,,,0.08200228180262407,,,,,0.0005816302570186,,UP_in_reference
EMP3,0.4842373800934608,,,0.29725232934017876,,,,,0.0002752367305446,,UP_in_reference
EMX1,0.3060336895800444,,,0.21025860429739493,,,,,0.000129969251842,,UP_in_reference
EMX2,0.6409588336955282,,,0.43553907586993723,,,,,0.0004684451821729,,UP_in_reference
ENG,0.23456221061588953,,,0.11337706788362807,,,,,0.000246660247596,,UP_in_reference
ENO1,1.428144289844495,,,0.7281327248526336,,,,,0.0003773318265329,,UP_in_reference
ENSA,0.4590424900869081,,,0.38158395132154405,,,,,0.0001537831386721,,UP_in_reference
ENY2,0.7299521584518509,,,0.5229606389047348,,,,,0.0001964973488747,,UP_in_reference
EPAS1,0.2645287748108308,,,0.1508366609621601,,,,,0.0010917217285306,,UP_in_reference
EPB41L4A-AS1,0.31119594484862184,,,0.27833238258223997,,,,,0.0001420465986207,,UP_in_reference
EPC1,0.2220751434364245,,,0.19718577676364327,,,,,0.0001141592241989,,UP_in_reference
EPCAM,1.2361623837258977,,,0.5796729416238828,,,,,0.0007491906409274,,UP_in_reference
EPN1,0.40448887870587485,,,0.341604867845598,,,,,0.0001149020351318,,UP_in_reference
EPS8,0.32201501164135865,,,0.2507130633200228,,,,,0.0001478685319719,,UP_in_reference
EPS8L2,0.41803307963856035,,,0.33257273245864233,,,,,0.0001599176256818,,UP_in_reference
ERBB2,0.4533097788088809,,,0.3572922608861,,,,,0.000154020869397,,UP_in_reference
ERBIN,0.2160910548114975,,,0.1975185396463206,,,,,0.0001071686603476,,UP_in_reference
ERCC1,0.25907528591792145,,,0.23892374976231223,,,,,0.000106085826096,,UP_in_reference
ERGIC1,0.2696984996687635,,,0.24586423274386765,,,,,0.0001184899430194,,UP_in_reference
ERGIC2,0.321016029861323,,,0.28703175508651835,,,,,0.0001131973542517,,UP_in_reference
ERGIC3,0.37138256379112133,,,0.3223996957596501,,,,,0.0001239378213471,,UP_in_reference
ERH,1.003090140590775,,,0.6294922989161438,,,,,0.0002558467232455,,UP_in_reference
ERI3,0.2843864218458243,,,0.2597451987069785,,,,,0.0001108390167128,,UP_in_reference
ERP29,0.9695221238392228,,,0.612093553907587,,,,,0.0003029349558695,,UP_in_reference
ERP44,0.2823384471334255,,,0.2549914432401597,,,,,0.0001123201062818,,UP_in_reference
ESAM,0.18619266565271683,,,0.13305761551625783,,,,,0.0001212551495453,,UP_in_reference
ESD,0.726554192764253,,,0.5121220764403879,,,,,0.0002086815028374,,UP_in_reference
ESF1,0.28782004386415705,,,0.24667237117322685,,,,,0.0001280188141719,,UP_in_reference
ESRRA,0.21594624423324052,,,0.19846929073968436,,,,,0.0001044990022873,,UP_in_reference
ETFA,0.37550579732240297,,,0.3186917664955315,,,,,0.000146727618059,,UP_in_reference
ETFB,0.8276664587482905,,,0.5462065031374786,,,,,0.0002513148105649,,UP_in_reference
ETHE1,0.2515588740553025,,,0.23212587944476137,,,,,9.422793538557492e-05,,UP_in_reference
ETNK1,0.3324001384258271,,,0.28142232363567216,,,,,0.0001313587235233,,UP_in_reference
ETS1,0.22856675650165004,,,0.15815744438106105,,,,,0.0001528761367947,,UP_in_reference
ETS2,0.2183821851625635,,,0.1566837801863472,,,,,0.0005636388165765,,UP_in_reference
EVA1B,0.277443097469005,,,0.23231602966343412,,,,,0.0001133543355185,,UP_in_reference
EVL,0.2103815546280959,,,0.17270393610952653,,,,,0.0001162508187322,,UP_in_reference
EWSR1,0.32649730367259167,,,0.28508271534512264,,,,,0.0001228382336534,,UP_in_reference
EXOSC7,0.28920657820288953,,,0.24976231222665907,,,,,0.0001171852899561,,UP_in_reference
EZR,0.861745418920136,,,0.5389807948279141,,,,,0.000324290911619,,UP_in_reference
FAAP20,0.30878857762158285,,,0.26815934588324775,,,,,0.0001489158586094,,UP_in_reference
FABP1,0.20173695259863578,,,0.07567978703175508,,,,,0.0007544997356985,,UP_in_reference
FABP3,0.29225505812501346,,,0.20878494010268112,,,,,0.0001668956959555,,UP_in_reference
FAM107B,0.6135358236949937,,,0.4243677505229131,,,,,0.0002173285253344,,UP_in_reference
FAM120A,0.3944233516509262,,,0.33081384293591937,,,,,0.0001541424261927,,UP_in_reference
FAM133B,0.2332844850735816,,,0.20721620079863093,,,,,0.0001344897764831,,UP_in_reference
FAM162A,0.648833157827044,,,0.47471002091652403,,,,,0.0001722534921309,,UP_in_reference
FAM173A,0.33238188136815827,,,0.2759555048488306,,,,,0.0002922836007857,,UP_in_reference
FAM177A1,0.4207543316898211,,,0.35144514166191293,,,,,0.0001209796324277,,UP_in_reference
FAM200B,0.44070413338343845,,,0.3652310325156874,,,,,0.0001626983051941,,UP_in_reference
FAM204A,0.260187768640661,,,0.2355485833808709,,,,,0.0001298828444237,,UP_in_reference
FAM213A,0.29360683189041364,,,0.2417760030424035,,,,,0.0001640255552999,,UP_in_reference
FAM32A,0.23005967904590632,,,0.214822209545541,,,,,9.792751618846986e-05,,UP_in_reference
FAM3C,0.3707879627911788,,,0.31355771059136717,,,,,0.0001309466866637,,UP_in_reference
FAM49B,0.28736412482755347,,,0.24619699562654498,,,,,0.0001312932239973,,UP_in_reference
FAM50A,0.3081763129390807,,,0.2738638524434303,,,,,0.0001343314180078,,UP_in_reference
FAM89B,0.25425742189335265,,,0.21891043924700512,,,,,0.000109615347825,,UP_in_reference
FAM96A,0.276619567242678,,,0.2362616467008937,,,,,0.0002475790775531,,UP_in_reference
FAM96B,0.6007184753707049,,,0.4103917094504659,,,,,0.0008612212137683,,UP_in_reference
FARP1,0.3940368370646137,,,0.31926221715154973,,,,,0.0001297735727185,,UP_in_reference
FASTK,0.23490058645219034,,,0.22157254230842366,,,,,0.0001138009059171,,UP_in_reference
FAT1,0.35738361817595576,,,0.2881251188438867,,,,,0.0001032032104279,,UP_in_reference
FAU,2.7786841039648653,,,0.9581194143373265,,,,,0.0005584004468385,,UP_in_reference
FBP1,0.39084724212810495,,,0.26283513976041073,,,,,0.0002930283837556,,UP_in_reference
FBXL15,0.34792875322201466,,,0.3070926031564936,,,,,0.0001441670831131,,UP_in_reference
FBXL5,0.33814375823699583,,,0.2845122646891044,,,,,0.0001342573653679,,UP_in_reference
FBXO21,0.28160143176901575,,,0.2465297585092223,,,,,0.0002280832435851,,UP_in_reference
FBXO7,0.2726853372528647,,,0.24714774671990872,,,,,0.0001151115461154,,UP_in_reference
FBXO9,0.2474405652758067,,,0.2272770488686062,,,,,9.933667768680988e-05,,UP_in_reference
FBXW5,0.3133878489287467,,,0.2726278760220574,,,,,0.000129701169564,,UP_in_reference
FCER1G,0.21807684662264407,,,0.08599543639475185,,,,,0.0001503793129857,,UP_in_reference
FCGR3A,0.09008318713334508,,,0.0419281232173417,,,,,8.955089829042227e-05,,UP_in_reference
FCGRT,0.8269599190200445,,,0.5545731127590797,,,,,0.0002922098493711,,UP_in_reference
FCN1,0.06733087551828781,,,0.02809469480889903,,,,,6.436783745561957e-05,,UP_in_reference
FDPS,0.3912686514690514,,,0.3319547442479559,,,,,0.0001475423620821,,UP_in_reference
FDX1,0.4633272832529837,,,0.3695094124358243,,,,,0.0002010042180884,,UP_in_reference
FGD5-AS1,0.387352047365643,,,0.32843696520251,,,,,0.0001263727722656,,UP_in_reference
FGFR1OP2,0.23302587930368326,,,0.20840463966533562,,,,,0.0001218028939723,,UP_in_reference
FGL2,0.5281836129107497,,,0.3123217341699943,,,,,0.0002901542880877,,UP_in_reference
FIBP,0.35493420713166174,,,0.3118463586233124,,,,,0.0001251474717577,,UP_in_reference
FIS1,1.2289422871334572,,,0.6986594409583571,,,,,0.0003199676020045,,UP_in_reference
FKBP1A,0.8032890095549142,,,0.5397889332572733,,,,,0.0002924843706423,,UP_in_reference
FKBP2,0.9029662286311114,,,0.5284274576915764,,,,,0.0008783199292607,,UP_in_reference
FKBP3,0.3255155056447061,,,0.29373455029473283,,,,,0.0001100782392445,,UP_in_reference
FKBP4,0.33221103206965774,,,0.2912150598973189,,,,,0.0001385031431347,,UP_in_reference
FKBP8,0.6151854621061652,,,0.46762692527096406,,,,,0.0001922451127156,,UP_in_reference
FLNA,0.5318974534009635,,,0.3697946377638334,,,,,0.0002211647284647,,UP_in_reference
FLNB,0.31353330526117124,,,0.2698706978513025,,,,,0.0001101074847247,,UP_in_reference
FLOT1,0.4220307647808434,,,0.3474995246244533,,,,,0.0001529395750874,,UP_in_reference
FLT1,0.12617821579613428,,,0.06146605818596691,,,,,0.0003850147959978,,UP_in_reference
FLYWCH2,0.2606205933017989,,,0.24210876592508082,,,,,0.0001191203376256,,UP_in_reference
FMC1,0.35022781577597223,,,0.2878398935158775,,,,,0.0001790332103959,,UP_in_reference
FN1,0.1811779914616831,,,0.07943525385054193,,,,,0.0001275619523645,,UP_in_reference
FNBP1L,0.33667930781973865,,,0.29173797299866894,,,,,0.0001420846253081,,UP_in_reference
FNDC3B,0.28040591285813854,,,0.24358243011979464,,,,,0.000102063850101,,UP_in_reference
FNIP2,0.23761389394887145,,,0.20716866324396274,,,,,0.0001135407367123,,UP_in_reference
FOLR1,0.611804652116937,,,0.37597451987069785,,,,,0.0002665872226034,,UP_in_reference
FOS,1.1336493275739523,,,0.45835710211066744,,,,,0.0018567422785878,,UP_in_reference
FOSB,0.32567497812812285,,,0.21287316980414528,,,,,0.0010545826157102,,UP_in_reference
FOSL2,0.2875833461947122,,,0.24182354059707167,,,,,0.0004335361013393,,UP_in_reference
FOXP1,0.31266351279073723,,,0.24938201178931355,,,,,0.0002082729748385,,UP_in_reference
FTCD,0.21685538961938905,,,0.1253565316600114,,,,,0.0002354234274249,,UP_in_reference
FTH1,3.352991747574896,,,0.9753280091272105,,,,,0.0009656445364918,,UP_in_reference
FTL,3.2213903460094837,,,0.9634436204601635,,,,,0.0009431110554357,,UP_in_reference
FUCA1,0.28373827019573755,,,0.25484883057615515,,,,,8.544519621261153e-05,,UP_in_reference
FUCA2,0.2657158502853961,,,0.2468149838372314,,,,,9.715971608141452e-05,,UP_in_reference
FUNDC2,0.45382864315498084,,,0.37754325917474807,,,,,0.000128728292112,,UP_in_reference
FUOM,0.16853008824914717,,,0.12564175698802055,,,,,0.0001184177310474,,UP_in_reference
FUS,0.5536857457044371,,,0.42113519680547634,,,,,0.0001967359404833,,UP_in_reference
FXR1,0.3223237370996827,,,0.28303860049439056,,,,,0.0001318940282237,,UP_in_reference
FXYD2,2.409847481008149,,,0.6803099448564366,,,,,0.00337660563237,,UP_in_reference
FXYD4,0.6911373639079522,,,0.2323635672181023,,,,,0.0003403435100577,,UP_in_reference
FXYD5,0.3378388548890267,,,0.21582049819357293,,,,,0.0001636134470609,,UP_in_reference
G0S2,0.3250110526548953,,,0.21339608290549533,,,,,0.0001952281920135,,UP_in_reference
G3BP1,0.3714587217581427,,,0.30828104202319834,,,,,0.0001368422719289,,UP_in_reference
G3BP2,0.3299125492830466,,,0.2868891424225138,,,,,0.0001357135113325,,UP_in_reference
GAA,0.2341443624574672,,,0.21144704316409965,,,,,7.920775451287156e-05,,UP_in_reference
GABARAP,0.786188471723297,,,0.479749001711352,,,,,0.003731272702922,,UP_in_reference
GABARAPL1,0.41036152625595235,,,0.32392089750903214,,,,,0.0007100308890524,,UP_in_reference
GABARAPL2,1.0576092688244856,,,0.641947138239209,,,,,0.0002415004179619,,UP_in_reference
GADD45A,0.26802148058747083,,,0.23245864232743868,,,,,0.0026301827173021,,UP_in_reference
GADD45B,0.48643623513223166,,,0.30899410534322114,,,,,0.0011055673608573,,UP_in_reference
GADD45GIP1,0.771670611093862,,,0.5472523293401788,,,,,0.0002259274906345,,UP_in_reference
GALNT11,0.3569669068348288,,,0.2888857197185777,,,,,0.0001183122737228,,UP_in_reference
GAMT,0.3014796289706587,,,0.25218672751473664,,,,,0.0001097726557592,,UP_in_reference
GANAB,0.3126973632516432,,,0.2778570070355581,,,,,9.675743940159568e-05,,UP_in_reference
GAPDH,2.379146721516084,,,0.9130538125118844,,,,,0.0009464375239768,,UP_in_reference
GAS6,0.35280946521942536,,,0.24795588514926792,,,,,0.0006458785739457,,UP_in_reference
GATA3,0.24980690530866814,,,0.1736071496482221,,,,,0.0001083426461305,,UP_in_reference
GATM,0.6292896659587457,,,0.30100779615896556,,,,,0.0004431382164923,,UP_in_reference
GCA,0.27007038125838395,,,0.24786081003993155,,,,,0.0001191568409366,,UP_in_reference
GCC2,0.4433461609703227,,,0.3545350827153451,,,,,0.0001730159269812,,UP_in_reference
GCHFR,0.3240771061823198,,,0.25713063320022816,,,,,0.0001405144666348,,UP_in_reference
GCSH,0.5478122215147874,,,0.4097261836851112,,,,,0.0001739457350284,,UP_in_reference
GDF15,0.3746233068745363,,,0.25347024149077774,,,,,0.0001988985753347,,UP_in_reference
GDI2,0.4643997269065972,,,0.3794922989161438,,,,,0.0001852566594669,,UP_in_reference
GGNBP2,0.24076793752729408,,,0.22200038030043734,,,,,0.0001160487943812,,UP_in_reference
GHITM,0.7703339487287544,,,0.5266210306141852,,,,,0.0002210840125541,,UP_in_reference
GIMAP4,0.1636170545651726,,,0.09673892374976231,,,,,0.0001047097186173,,UP_in_reference
GIMAP7,0.17242152593468218,,,0.09735691196044875,,,,,0.0001249783006702,,UP_in_reference
GINM1,0.4941856614368208,,,0.39204221334854533,,,,,0.0001772069776351,,UP_in_reference
GIPC1,0.32311830531520486,,,0.2735786271154212,,,,,0.0001062058467265,,UP_in_reference
GLG1,0.3561497777637607,,,0.3040977372123978,,,,,0.0001040633625221,,UP_in_reference
GLO1,0.4402797719663963,,,0.36375736832097355,,,,,0.0001527455995306,,UP_in_reference
GLOD4,0.33692110390823715,,,0.29996196995626545,,,,,0.0001185311997314,,UP_in_reference
GLRX,0.5892840833722937,,,0.42156303479749,,,,,0.0002512499532771,,UP_in_reference
GLRX3,0.23327765195857486,,,0.22171515497242822,,,,,9.920977078049544e-05,,UP_in_reference
GLRX5,0.6545118092555489,,,0.4763738353299106,,,,,0.0001971037066138,,UP_in_reference
GLS,0.7811545335199926,,,0.5049914432401598,,,,,0.0003766945862741,,UP_in_reference
GLTP,0.3497153662509443,,,0.2926887240920327,,,,,0.0001222235100556,,UP_in_reference
GLUD1,0.3671715292584286,,,0.303146986119034,,,,,0.0001573387197824,,UP_in_reference
GLUL,0.46678274288952615,,,0.3611903403688914,,,,,0.0003838144237183,,UP_in_reference
GLYAT,0.2545728127591049,,,0.15226278760220574,,,,,0.0001539748267703,,UP_in_reference
GLYR1,0.250911479530948,,,0.2284179501806427,,,,,8.675611119630387e-05,,UP_in_reference
GMDS,0.21208293130382108,,,0.18582430119794638,,,,,0.000113233786154,,UP_in_reference
GMFG,0.26813416838617676,,,0.14712873169804144,,,,,0.0002332957317842,,UP_in_reference
GNAI2,0.6808171016982484,,,0.4591177029853584,,,,,0.0002362515579649,,UP_in_reference
GNAI3,0.2633983518495411,,,0.24039741395702605,,,,,0.0001029318654991,,UP_in_reference
GNAQ,0.3319796163583004,,,0.27776193192622173,,,,,0.0001486152718161,,UP_in_reference
GNAS,1.553930389382144,,,0.7871268301958547,,,,,0.0004559150262049,,UP_in_reference
GNB1,0.45401853644282414,,,0.36808328579577865,,,,,0.0001603576260531,,UP_in_reference
GNB2,0.5634395103465849,,,0.43972238068073777,,,,,0.0001778028296428,,UP_in_reference
GNG11,0.526525018786977,,,0.3346168473093744,,,,,0.000374497719155,,UP_in_reference
GNG12,0.3485652105275644,,,0.297062179121506,,,,,0.000114193328344,,UP_in_reference
GNG5,1.3016724634953205,,,0.7234740444951512,,,,,0.0003251404363763,,UP_in_reference
GNLY,0.05123955167926917,,,0.01473664194713824,,,,,5.1134756334093616e-05,,UP_in_reference
GNPTG,0.28252544479871144,,,0.25945997337896937,,,,,9.05946215034078e-05,,UP_in_reference
GNS,0.40824337835176266,,,0.33708880015212017,,,,,0.0001665189789383,,UP_in_reference
GOLGA4,0.3388036604611559,,,0.2887906446092413,,,,,0.0001285076105474,,UP_in_reference
GOLGA7,0.27217826027620196,,,0.2488115611332953,,,,,0.0001085643711546,,UP_in_reference
GOLGB1,0.44960623136910494,,,0.3530614185206313,,,,,0.0001445568106441,,UP_in_reference
GOLIM4,0.4021284282012999,,,0.3224947708689865,,,,,0.0001648147904253,,UP_in_reference
GOT1,0.3355488221385232,,,0.29031184635862334,,,,,0.0001422977990974,,UP_in_reference
GPAA1,0.42759684469312487,,,0.3582430119794638,,,,,0.0001252600470346,,UP_in_reference
GPBP1,0.5108644287573096,,,0.39636813082335043,,,,,0.0002064219607519,,UP_in_reference
GPBP1L1,0.2702613208144577,,,0.2449134816505039,,,,,9.612896367544348e-05,,UP_in_reference
GPI,0.3675401006975591,,,0.31360524814603535,,,,,0.0001395930112702,,UP_in_reference
GPNMB,0.1995881405227513,,,0.15292831336756038,,,,,0.0001389016928616,,UP_in_reference
GPR108,0.270756711731897,,,0.24657729606389048,,,,,9.953262729680328e-05,,UP_in_reference
GPRC5C,0.5254802682155922,,,0.39394371553527285,,,,,0.0001565775370275,,UP_in_reference
GPSM3,0.14466892716099972,,,0.09103441718957977,,,,,0.0001240039918862,,UP_in_reference
GPX3,0.8047796412558232,,,0.39517969195664576,,,,,0.0003706018467836,,UP_in_reference
GPX4,1.8500298490730849,,,0.8342840844266971,,,,,0.0004522375376232,,UP_in_reference
GRB2,0.2849343580284167,,,0.2480509602586043,,,,,0.0001166665296375,,UP_in_reference
GRHPR,0.4199636079545745,,,0.33124168092793305,,,,,0.0002036927010109,,UP_in_reference
GRINA,0.30297341381737924,,,0.2696805476326298,,,,,0.00012335501359,,UP_in_reference
GRN,0.788419619906038,,,0.5299486594409584,,,,,0.0004725718220104,,UP_in_reference
GSDMD,0.31491120232219905,,,0.27210496292070735,,,,,0.0001090696407194,,UP_in_reference
GSN,0.616416881988614,,,0.4172846548773531,,,,,0.0002621840421688,,UP_in_reference
GSPT1,0.3333293487145241,,,0.2915953603346644,,,,,0.0001080583087399,,UP_in_reference
GSTA1,0.23252108483895484,,,0.1089085377448184,,,,,0.0011265313389305,,UP_in_reference
GSTA2,0.17311658433150168,,,0.07496672371173227,,,,,0.0012296816177412,,UP_in_reference
GSTK1,0.8534524934732283,,,0.5756322494770869,,,,,0.0002526038932551,,UP_in_reference
GSTM3,0.7422333383673725,,,0.42075489636813085,,,,,0.0002182224532912,,UP_in_reference
GSTO1,0.7081035695036462,,,0.5075584711922418,,,,,0.0002543501928358,,UP_in_reference
GSTP1,2.1720941490246792,,,0.8451701844457121,,,,,0.0019458802109741,,UP_in_reference
GTF2A2,0.5689263314196042,,,0.44295493439817457,,,,,0.0001619477258873,,UP_in_reference
GTF2H5,0.6860210022355855,,,0.49453318121315837,,,,,0.0002018212526268,,UP_in_reference
GTF2I,0.7269859221825338,,,0.5121696139950561,,,,,0.0002061854855453,,UP_in_reference
GTF3A,0.33580851557906843,,,0.2845598022437726,,,,,0.0001610725837857,,UP_in_reference
GTF3C6,0.5248337480436465,,,0.41248336185586615,,,,,0.0001290960146207,,UP_in_reference
GUK1,1.1920177513914558,,,0.7034607339798441,,,,,0.0003932320473046,,UP_in_reference
GYPC,0.25652381404381885,,,0.198374215630348,,,,,0.0001594640745106,,UP_in_reference
GZMA,0.11543282057976226,,,0.04554097737212398,,,,,8.475460315657355e-05,,UP_in_reference
GZMB,0.029391770774124443,,,0.011171325347024148,,,,,0.0001221557307761,,UP_in_reference
GZMH,0.03934497079534943,,,0.01720859478988401,,,,,8.444624086858452e-05,,UP_in_reference
H1FX,0.48610258478720936,,,0.359574063510173,,,,,0.0001871201019186,,UP_in_reference
H2AFJ,0.6054639862859217,,,0.4581194143373265,,,,,0.0001864139886059,,UP_in_reference
H2AFV,0.5835897701194954,,,0.4541737972998669,,,,,0.0001953955362145,,UP_in_reference
H2AFY,0.4481329043452629,,,0.3675128351397604,,,,,0.0001736613374235,,UP_in_reference
H2AFZ,0.8663766080150701,,,0.5785320403118464,,,,,0.0002505699419641,,UP_in_reference
H3F3A,2.098928621313394,,,0.8874786081003994,,,,,0.0004810151652711,,UP_in_reference
H3F3B,1.9297487035515961,,,0.858052861760791,,,,,0.0006088387850388,,UP_in_reference
HACD3,0.36023411437118147,,,0.28227799961969957,,,,,0.0001709733764547,,UP_in_reference
HADH,0.2521349531125553,,,0.2253280091272105,,,,,0.0001006365188734,,UP_in_reference
HADHA,0.4875578953463051,,,0.3957976801673322,,,,,0.0001491571480245,,UP_in_reference
HADHB,0.6292606176353979,,,0.45935539075869936,,,,,0.0002013237970086,,UP_in_reference
HAGH,0.3949260250258398,,,0.32030804335424984,,,,,0.0002785435668922,,UP_in_reference
HAT1,0.2452150318591646,,,0.23103251568739305,,,,,9.372072918408166e-05,,UP_in_reference
HAX1,0.3783490907504105,,,0.32843696520251,,,,,0.0001631558146163,,UP_in_reference
